t,ramp_alpha,dry_run,tilt_trip,reason
8019.294975,1.000000,0,0,"ok"
8019.314975,1.000000,0,0,"ok"
8019.334976,1.000000,0,0,"ok"
8019.354994,1.000000,0,0,"ok"
8019.374996,1.000000,0,0,"ok"
8019.394977,1.000000,0,0,"ok"
8019.414971,1.000000,0,0,"ok"
8019.434972,1.000000,0,0,"ok"
8019.454970,1.000000,0,0,"ok"
8019.474970,1.000000,0,0,"ok"
8019.494967,1.000000,0,0,"ok"
8019.514980,1.000000,0,0,"ok"
8019.536556,1.000000,0,0,"ok"
8019.554977,1.000000,0,0,"ok"
8019.575052,1.000000,0,0,"ok"
8019.594985,1.000000,0,0,"ok"
8019.614992,1.000000,0,0,"ok"
8019.635020,1.000000,0,0,"ok"
8019.654999,1.000000,0,0,"ok"
8019.674986,1.000000,0,0,"ok"
8019.695060,1.000000,0,0,"ok"
8019.714982,1.000000,0,0,"ok"
8019.734988,1.000000,0,0,"ok"
8019.754987,1.000000,0,0,"ok"
8019.774997,1.000000,0,0,"ok"
8019.794995,1.000000,0,0,"ok"
8019.815021,1.000000,0,0,"ok"
8019.835864,1.000000,0,0,"ok"
8019.854951,1.000000,0,0,"ok"
8019.874973,1.000000,0,0,"ok"
8019.894996,1.000000,0,0,"ok"
8019.914968,1.000000,0,0,"ok"
8019.935176,1.000000,0,0,"ok"
8019.954949,1.000000,0,0,"ok"
8019.974994,1.000000,0,0,"ok"
8019.995019,1.000000,0,0,"ok"
8020.015011,1.000000,0,0,"ok"
8020.034969,1.000000,0,0,"ok"
8020.054978,1.000000,0,0,"ok"
8020.075011,1.000000,0,0,"ok"
8020.095011,1.000000,0,0,"ok"
8020.115021,1.000000,0,0,"ok"
8020.135021,1.000000,0,0,"ok"
8020.154954,1.000000,0,0,"ok"
8020.174940,1.000000,0,0,"ok"
8020.194974,1.000000,0,0,"ok"
8020.215368,1.000000,0,0,"ok"
8020.234964,1.000000,0,0,"ok"
8020.255306,1.000000,0,0,"ok"
8020.274950,1.000000,0,0,"ok"
8020.294945,1.000000,0,0,"ok"
8020.314961,1.000000,0,0,"ok"
8020.334963,1.000000,0,0,"ok"
8020.354936,1.000000,0,0,"ok"
8020.374935,1.000000,0,0,"ok"
8020.394957,1.000000,0,0,"ok"
8020.414957,1.000000,0,0,"ok"
8020.434959,1.000000,0,0,"ok"
8020.454945,1.000000,0,0,"ok"
8020.474931,1.000000,0,0,"ok"
8020.498147,1.000000,0,0,"ok"
8020.516070,1.000000,0,0,"ok"
8020.534901,1.000000,0,0,"ok"
8020.554942,1.000000,0,0,"ok"
8020.574943,1.000000,0,0,"ok"
8020.594933,1.000000,0,0,"ok"
8020.614988,1.000000,0,0,"ok"
8020.637402,1.000000,0,0,"ok"
8020.667971,1.000000,0,0,"ok"
8020.676439,1.000000,0,0,"ok"
8020.694865,1.000000,0,0,"ok"
8020.714915,1.000000,0,0,"ok"
8020.735130,1.000000,0,0,"ok"
8020.754935,1.000000,0,0,"ok"
8020.774910,1.000000,0,0,"ok"
8020.794976,1.000000,0,0,"ok"
8020.814943,1.000000,0,0,"ok"
8020.836893,1.000000,0,0,"ok"
8020.854951,1.000000,0,0,"ok"
8020.874925,1.000000,0,0,"ok"
8020.894928,1.000000,0,0,"ok"
8020.915150,1.000000,0,0,"ok"
8020.934930,1.000000,0,0,"ok"
8020.954935,1.000000,0,0,"ok"
8020.974930,1.000000,0,0,"ok"
8020.995376,1.000000,0,0,"ok"
8021.016441,1.000000,0,0,"ok"
8021.034954,1.000000,0,0,"ok"
8021.054930,1.000000,0,0,"ok"
8021.074963,1.000000,0,0,"ok"
8021.094929,1.000000,0,0,"ok"
8021.115405,1.000000,0,0,"ok"
8021.134937,1.000000,0,0,"ok"
8021.154917,1.000000,0,0,"ok"
8021.175151,1.000000,0,0,"ok"
8021.194899,1.000000,0,0,"ok"
8021.215279,1.000000,0,0,"ok"
8021.235413,1.000000,0,0,"ok"
8021.254936,1.000000,0,0,"ok"
8021.274921,1.000000,0,0,"ok"
8021.294912,1.000000,0,0,"ok"
8021.314909,1.000000,0,0,"ok"
8021.334905,1.000000,0,0,"ok"
8021.354919,1.000000,0,0,"ok"
8021.374912,1.000000,0,0,"ok"
8021.394906,1.000000,0,0,"ok"
8021.414937,1.000000,0,0,"ok"
8021.434929,1.000000,0,0,"ok"
8021.454909,1.000000,0,0,"ok"
8021.474929,1.000000,0,0,"ok"
8021.494906,1.000000,0,0,"ok"
8021.514914,1.000000,0,0,"ok"
8021.534828,1.000000,0,0,"ok"
8021.554914,1.000000,0,0,"ok"
8021.575308,1.000000,0,0,"ok"
8021.596702,1.000000,0,0,"ok"
8021.621874,1.000000,0,0,"ok"
8021.635188,1.000000,0,0,"ok"
8021.654931,1.000000,0,0,"ok"
8021.674924,1.000000,0,0,"ok"
8021.694908,1.000000,0,0,"ok"
8021.714911,1.000000,0,0,"ok"
8021.735274,1.000000,0,0,"ok"
8021.754892,1.000000,0,0,"ok"
8021.774892,1.000000,0,0,"ok"
8021.794962,1.000000,0,0,"ok"
8021.814923,1.000000,0,0,"ok"
8021.835645,1.000000,0,0,"ok"
8021.854906,1.000000,0,0,"ok"
8021.874887,1.000000,0,0,"ok"
8021.894884,1.000000,0,0,"ok"
8021.914827,1.000000,0,0,"ok"
8021.934880,1.000000,0,0,"ok"
8021.954881,1.000000,0,0,"ok"
8021.974898,1.000000,0,0,"ok"
8021.995441,1.000000,0,0,"ok"
8022.014894,1.000000,0,0,"ok"
8022.034922,1.000000,0,0,"ok"
8022.054888,1.000000,0,0,"ok"
8022.074884,1.000000,0,0,"ok"
8022.094896,1.000000,0,0,"ok"
8022.114880,1.000000,0,0,"ok"
8022.134840,1.000000,0,0,"ok"
8022.154884,1.000000,0,0,"ok"
8022.174943,1.000000,0,0,"ok"
8022.194823,1.000000,0,0,"ok"
8022.214901,1.000000,0,0,"ok"
8022.234889,1.000000,0,0,"ok"
8022.254898,1.000000,0,0,"ok"
8022.274797,1.000000,0,0,"ok"
8022.294889,1.000000,0,0,"ok"
8022.315516,1.000000,0,0,"ok"
8022.338219,1.000000,0,0,"ok"
8022.354874,1.000000,0,0,"ok"
8022.374867,1.000000,0,0,"ok"
8022.395930,1.000000,0,0,"ok"
8022.416339,1.000000,0,0,"ok"
8022.436075,1.000000,0,0,"ok"
8022.454874,1.000000,0,0,"ok"
8022.474846,1.000000,0,0,"ok"
8022.497577,1.000000,0,0,"ok"
8022.515552,1.000000,0,0,"ok"
8022.541443,1.000000,0,0,"ok"
8022.554884,1.000000,0,0,"ok"
8022.574882,1.000000,0,0,"ok"
8022.594924,1.000000,0,0,"ok"
8022.614877,1.000000,0,0,"ok"
8022.634833,1.000000,0,0,"ok"
8022.654994,1.000000,0,0,"ok"
8022.674961,1.000000,0,0,"ok"
8022.694919,1.000000,0,0,"ok"
8022.714855,1.000000,0,0,"ok"
8022.734894,1.000000,0,0,"ok"
8022.754866,1.000000,0,0,"ok"
8022.774870,1.000000,0,0,"ok"
8022.794856,1.000000,0,0,"ok"
8022.814891,1.000000,0,0,"ok"
8022.834856,1.000000,0,0,"ok"
8022.854868,1.000000,0,0,"ok"
8022.874877,1.000000,0,0,"ok"
8022.894849,1.000000,0,0,"ok"
8022.914902,1.000000,0,0,"ok"
8022.934867,1.000000,0,0,"ok"
8022.954861,1.000000,0,0,"ok"
8022.974940,1.000000,0,0,"ok"
8022.994872,1.000000,0,0,"ok"
8023.014849,1.000000,0,0,"ok"
8023.034888,1.000000,0,0,"ok"
8023.054882,1.000000,0,0,"ok"
8023.074913,1.000000,0,0,"ok"
8023.094855,1.000000,0,0,"ok"
8023.114885,1.000000,0,0,"ok"
8023.134772,1.000000,0,0,"ok"
8023.154859,1.000000,0,0,"ok"
8023.174855,1.000000,0,0,"ok"
8023.194842,1.000000,0,0,"ok"
8023.215070,1.000000,0,0,"ok"
8023.235193,1.000000,0,0,"ok"
8023.254970,1.000000,0,0,"ok"
8023.274862,1.000000,0,0,"ok"
8023.294843,1.000000,0,0,"ok"
8023.314783,1.000000,0,0,"ok"
8023.334845,1.000000,0,0,"ok"
8023.354853,1.000000,0,0,"ok"
8023.374838,1.000000,0,0,"ok"
8023.394831,1.000000,0,0,"ok"
8023.414958,1.000000,0,0,"ok"
8023.434817,1.000000,0,0,"ok"
8023.454858,1.000000,0,0,"ok"
8023.474847,1.000000,0,0,"ok"
8023.494858,1.000000,0,0,"ok"
8023.515666,1.000000,0,0,"ok"
8023.536167,1.000000,0,0,"ok"
8023.554858,1.000000,0,0,"ok"
8023.574846,1.000000,0,0,"ok"
8023.611784,1.000000,0,0,"ok"
8023.619287,1.000000,0,0,"ok"
8023.634900,1.000000,0,0,"ok"
8023.655936,1.000000,0,0,"ok"
8023.674788,1.000000,0,0,"ok"
8023.694946,1.000000,0,0,"ok"
8023.714783,1.000000,0,0,"ok"
8023.734763,1.000000,0,0,"ok"
8023.754749,1.000000,0,0,"ok"
8023.774848,1.000000,0,0,"ok"
8023.794791,1.000000,0,0,"ok"
8023.818272,1.000000,0,0,"ok"
8023.839355,1.000000,0,0,"ok"
8023.857756,1.000000,0,0,"ok"
8023.874766,1.000000,0,0,"ok"
8023.894749,1.000000,0,0,"ok"
8023.914886,1.000000,0,0,"ok"
8023.946503,1.000000,0,0,"ok"
8023.954861,1.000000,0,0,"ok"
8023.974824,1.000000,0,0,"ok"
8023.995210,1.000000,0,0,"ok"
8024.014835,1.000000,0,0,"ok"
8024.039218,1.000000,0,0,"ok"
8024.054744,1.000000,0,0,"ok"
8024.074830,1.000000,0,0,"ok"
8024.094766,1.000000,0,0,"ok"
8024.124321,1.000000,0,0,"ok"
8024.148949,1.000000,0,0,"ok"
8024.156559,1.000000,0,0,"ok"
8024.174793,1.000000,0,0,"ok"
8024.194755,1.000000,0,0,"ok"
8024.224198,1.000000,0,0,"ok"
8024.246727,1.000000,0,0,"ok"
8024.255767,1.000000,0,0,"ok"
8024.274737,1.000000,0,0,"ok"
8024.294810,1.000000,0,0,"ok"
8024.314801,1.000000,0,0,"ok"
8024.334821,1.000000,0,0,"ok"
8024.354805,1.000000,0,0,"ok"
8024.374809,1.000000,0,0,"ok"
8024.394836,1.000000,0,0,"ok"
8024.414939,1.000000,0,0,"ok"
8024.435173,1.000000,0,0,"ok"
8024.454756,1.000000,0,0,"ok"
8024.475355,1.000000,0,0,"ok"
8024.494831,1.000000,0,0,"ok"
8024.514795,1.000000,0,0,"ok"
8024.534808,1.000000,0,0,"ok"
8024.554805,1.000000,0,0,"ok"
8024.574821,1.000000,0,0,"ok"
8024.594791,1.000000,0,0,"ok"
8024.614792,1.000000,0,0,"ok"
8024.634795,1.000000,0,0,"ok"
8024.654792,1.000000,0,0,"ok"
8024.674826,1.000000,0,0,"ok"
8024.694806,1.000000,0,0,"ok"
8024.714848,1.000000,0,0,"ok"
8024.734802,1.000000,0,0,"ok"
8024.754799,1.000000,0,0,"ok"
8024.774804,1.000000,0,0,"ok"
8024.794818,1.000000,0,0,"ok"
8024.814787,1.000000,0,0,"ok"
8024.834793,1.000000,0,0,"ok"
8024.854790,1.000000,0,0,"ok"
8024.874828,1.000000,0,0,"ok"
8024.894781,1.000000,0,0,"ok"
8024.914788,1.000000,0,0,"ok"
8024.934702,1.000000,0,0,"ok"
8024.954784,1.000000,0,0,"ok"
8024.974795,1.000000,0,0,"ok"
8024.994799,1.000000,0,0,"ok"
8025.014804,1.000000,0,0,"ok"
8025.034783,1.000000,0,0,"ok"
8025.054795,1.000000,0,0,"ok"
8025.074794,1.000000,0,0,"ok"
8025.094802,1.000000,0,0,"ok"
8025.114775,1.000000,0,0,"ok"
8025.134774,1.000000,0,0,"ok"
8025.154704,1.000000,0,0,"ok"
8025.174795,1.000000,0,0,"ok"
8025.194771,1.000000,0,0,"ok"
8025.214784,1.000000,0,0,"ok"
8025.234770,1.000000,0,0,"ok"
8025.254786,1.000000,0,0,"ok"
8025.274807,1.000000,0,0,"ok"
8025.294788,1.000000,0,0,"ok"
8025.314782,1.000000,0,0,"ok"
8025.334739,1.000000,0,0,"ok"
8025.354775,1.000000,0,0,"ok"
8025.374782,1.000000,0,0,"ok"
8025.394779,1.000000,0,0,"ok"
8025.414770,1.000000,0,0,"ok"
8025.434762,1.000000,0,0,"ok"
8025.454775,1.000000,0,0,"ok"
8025.474785,1.000000,0,0,"ok"
8025.494752,1.000000,0,0,"ok"
8025.514766,1.000000,0,0,"ok"
8025.534815,1.000000,0,0,"ok"
8025.554773,1.000000,0,0,"ok"
8025.574747,1.000000,0,0,"ok"
8025.594706,1.000000,0,0,"ok"
8025.614710,1.000000,0,0,"ok"
8025.634766,1.000000,0,0,"ok"
8025.654778,1.000000,0,0,"ok"
8025.674773,1.000000,0,0,"ok"
8025.694866,1.000000,0,0,"ok"
8025.714757,1.000000,0,0,"ok"
8025.734754,1.000000,0,0,"ok"
8025.754696,1.000000,0,0,"ok"
8025.774770,1.000000,0,0,"ok"
8025.794723,1.000000,0,0,"ok"
8025.814752,1.000000,0,0,"ok"
8025.834754,1.000000,0,0,"ok"
8025.854684,1.000000,0,0,"ok"
8025.874790,1.000000,0,0,"ok"
8025.894749,1.000000,0,0,"ok"
8025.914752,1.000000,0,0,"ok"
8025.934724,1.000000,0,0,"ok"
8025.954794,1.000000,0,0,"ok"
8025.974777,1.000000,0,0,"ok"
8025.994715,1.000000,0,0,"ok"
8026.014749,1.000000,0,0,"ok"
8026.034841,1.000000,0,0,"ok"
8026.054788,1.000000,0,0,"ok"
8026.074785,1.000000,0,0,"ok"
8026.094722,1.000000,0,0,"ok"
8026.114675,1.000000,0,0,"ok"
8026.134733,1.000000,0,0,"ok"
8026.154765,1.000000,0,0,"ok"
8026.174762,1.000000,0,0,"ok"
8026.194716,1.000000,0,0,"ok"
8026.214677,1.000000,0,0,"ok"
8026.234727,1.000000,0,0,"ok"
8026.254742,1.000000,0,0,"ok"
8026.274662,1.000000,0,0,"ok"
8026.294667,1.000000,0,0,"ok"
8026.314676,1.000000,0,0,"ok"
8026.334767,1.000000,0,0,"ok"
8026.354774,1.000000,0,0,"ok"
8026.374739,1.000000,0,0,"ok"
8026.394728,1.000000,0,0,"ok"
8026.414728,1.000000,0,0,"ok"
8026.434928,1.000000,0,0,"ok"
8026.454773,1.000000,0,0,"ok"
8026.474749,1.000000,0,0,"ok"
8026.494741,1.000000,0,0,"ok"
8026.514732,1.000000,0,0,"ok"
8026.534745,1.000000,0,0,"ok"
8026.554700,1.000000,0,0,"ok"
8026.574745,1.000000,0,0,"ok"
8026.594730,1.000000,0,0,"ok"
8026.614723,1.000000,0,0,"ok"
8026.634965,1.000000,0,0,"ok"
8026.654754,1.000000,0,0,"ok"
8026.674740,1.000000,0,0,"ok"
8026.694678,1.000000,0,0,"ok"
8026.714753,1.000000,0,0,"ok"
8026.734758,1.000000,0,0,"ok"
8026.754654,1.000000,0,0,"ok"
8026.774716,1.000000,0,0,"ok"
8026.794682,1.000000,0,0,"ok"
8026.814724,1.000000,0,0,"ok"
8026.834741,1.000000,0,0,"ok"
8026.854758,1.000000,0,0,"ok"
8026.874796,1.000000,0,0,"ok"
8026.894672,1.000000,0,0,"ok"
8026.916143,1.000000,0,0,"ok"
8026.934730,1.000000,0,0,"ok"
8026.954644,1.000000,0,0,"ok"
8026.974746,1.000000,0,0,"ok"
8026.994707,1.000000,0,0,"ok"
8027.015124,1.000000,0,0,"ok"
8027.034717,1.000000,0,0,"ok"
8027.054647,1.000000,0,0,"ok"
8027.074748,1.000000,0,0,"ok"
8027.094708,1.000000,0,0,"ok"
8027.114714,1.000000,0,0,"ok"
8027.134660,1.000000,0,0,"ok"
8027.154769,1.000000,0,0,"ok"
8027.174775,1.000000,0,0,"ok"
8027.194647,1.000000,0,0,"ok"
8027.214695,1.000000,0,0,"ok"
8027.234667,1.000000,0,0,"ok"
8027.254667,1.000000,0,0,"ok"
8027.274688,1.000000,0,0,"ok"
8027.294636,1.000000,0,0,"ok"
8027.315889,1.000000,0,0,"ok"
8027.334641,1.000000,0,0,"ok"
8027.354655,1.000000,0,0,"ok"
8027.374686,1.000000,0,0,"ok"
8027.394632,1.000000,0,0,"ok"
8027.415007,1.000000,0,0,"ok"
8027.434925,1.000000,0,0,"ok"
8027.454723,1.000000,0,0,"ok"
8027.474698,1.000000,0,0,"ok"
8027.494720,1.000000,0,0,"ok"
8027.514785,1.000000,0,0,"ok"
8027.534693,1.000000,0,0,"ok"
8027.554681,1.000000,0,0,"ok"
8027.574686,1.000000,0,0,"ok"
8027.594667,1.000000,0,0,"ok"
8027.614756,1.000000,0,0,"ok"
8027.634650,1.000000,0,0,"ok"
8027.654684,1.000000,0,0,"ok"
8027.674619,1.000000,0,0,"ok"
8027.694626,1.000000,0,0,"ok"
8027.719650,1.000000,0,0,"ok"
8027.743305,1.000000,0,0,"ok"
8027.755242,1.000000,0,0,"ok"
8027.774618,1.000000,0,0,"ok"
8027.795271,1.000000,0,0,"ok"
8027.814640,1.000000,0,0,"ok"
8027.834615,1.000000,0,0,"ok"
8027.854688,1.000000,0,0,"ok"
8027.874690,1.000000,0,0,"ok"
8027.894749,1.000000,0,0,"ok"
8027.915541,1.000000,0,0,"ok"
8027.937795,1.000000,0,0,"ok"
8027.954654,1.000000,0,0,"ok"
8027.974634,1.000000,0,0,"ok"
8027.994750,1.000000,0,0,"ok"
8028.014726,1.000000,0,0,"ok"
8028.034651,1.000000,0,0,"ok"
8028.054690,1.000000,0,0,"ok"
8028.074688,1.000000,0,0,"ok"
8028.094694,1.000000,0,0,"ok"
8028.115302,1.000000,0,0,"ok"
8028.134610,1.000000,0,0,"ok"
8028.154678,1.000000,0,0,"ok"
8028.174653,1.000000,0,0,"ok"
8028.194606,1.000000,0,0,"ok"
8028.214628,1.000000,0,0,"ok"
8028.234644,1.000000,0,0,"ok"
8028.254671,1.000000,0,0,"ok"
8028.274708,1.000000,0,0,"ok"
8028.294665,1.000000,0,0,"ok"
8028.314620,1.000000,0,0,"ok"
8028.334676,1.000000,0,0,"ok"
8028.354611,1.000000,0,0,"ok"
8028.374627,1.000000,0,0,"ok"
8028.394736,1.000000,0,0,"ok"
8028.414721,1.000000,0,0,"ok"
8028.434666,1.000000,0,0,"ok"
8028.454619,1.000000,0,0,"ok"
8028.474658,1.000000,0,0,"ok"
8028.494834,1.000000,0,0,"ok"
8028.515017,1.000000,0,0,"ok"
8028.534612,1.000000,0,0,"ok"
8028.554641,1.000000,0,0,"ok"
8028.574586,1.000000,0,0,"ok"
8028.594649,1.000000,0,0,"ok"
8028.614889,1.000000,0,0,"ok"
8028.634582,1.000000,0,0,"ok"
8028.654873,1.000000,0,0,"ok"
8028.674654,1.000000,0,0,"ok"
8028.694662,1.000000,0,0,"ok"
8028.714592,1.000000,0,0,"ok"
8028.734747,1.000000,0,0,"ok"
8028.754718,1.000000,0,0,"ok"
8028.774644,1.000000,0,0,"ok"
8028.794747,1.000000,0,0,"ok"
8028.814701,1.000000,0,0,"ok"
8028.834607,1.000000,0,0,"ok"
8028.854600,1.000000,0,0,"ok"
8028.874577,1.000000,0,0,"ok"
8028.894662,1.000000,0,0,"ok"
8028.914734,1.000000,0,0,"ok"
8028.934607,1.000000,0,0,"ok"
8028.954623,1.000000,0,0,"ok"
8028.974658,1.000000,0,0,"ok"
8028.994683,1.000000,0,0,"ok"
8029.014703,1.000000,0,0,"ok"
8029.034670,1.000000,0,0,"ok"
8029.054693,1.000000,0,0,"ok"
8029.074698,1.000000,0,0,"ok"
8029.094691,1.000000,0,0,"ok"
8029.114692,1.000000,0,0,"ok"
8029.134617,1.000000,0,0,"ok"
8029.154684,1.000000,0,0,"ok"
8029.174614,1.000000,0,0,"ok"
8029.194646,1.000000,0,0,"ok"
8029.214658,1.000000,0,0,"ok"
8029.234600,1.000000,0,0,"ok"
8029.254664,1.000000,0,0,"ok"
8029.274720,1.000000,0,0,"ok"
8029.294673,1.000000,0,0,"ok"
8029.314708,1.000000,0,0,"ok"
8029.337560,1.000000,0,0,"ok"
8029.354658,1.000000,0,0,"ok"
8029.374962,1.000000,0,0,"ok"
8029.394574,1.000000,0,0,"ok"
8029.414670,1.000000,0,0,"ok"
8029.434605,1.000000,0,0,"ok"
8029.454643,1.000000,0,0,"ok"
8029.474746,1.000000,0,0,"ok"
8029.495361,1.000000,0,0,"ok"
8029.514616,1.000000,0,0,"ok"
8029.534560,1.000000,0,0,"ok"
8029.554630,1.000000,0,0,"ok"
8029.574556,1.000000,0,0,"ok"
8029.594610,1.000000,0,0,"ok"
8029.615153,1.000000,0,0,"ok"
8029.634547,1.000000,0,0,"ok"
8029.654627,1.000000,0,0,"ok"
8029.674570,1.000000,0,0,"ok"
8029.694653,1.000000,0,0,"ok"
8029.714603,1.000000,0,0,"ok"
8029.734552,1.000000,0,0,"ok"
8029.754739,1.000000,0,0,"ok"
8029.774603,1.000000,0,0,"ok"
8029.794608,1.000000,0,0,"ok"
8029.814586,1.000000,0,0,"ok"
8029.834616,1.000000,0,0,"ok"
8029.854581,1.000000,0,0,"ok"
8029.874608,1.000000,0,0,"ok"
8029.894581,1.000000,0,0,"ok"
8029.914589,1.000000,0,0,"ok"
8029.934546,1.000000,0,0,"ok"
8029.954724,1.000000,0,0,"ok"
8029.974546,1.000000,0,0,"ok"
8029.994590,1.000000,0,0,"ok"
8030.014735,1.000000,0,0,"ok"
8030.034618,1.000000,0,0,"ok"
8030.054758,1.000000,0,0,"ok"
8030.074628,1.000000,0,0,"ok"
8030.094542,1.000000,0,0,"ok"
8030.114665,1.000000,0,0,"ok"
8030.134622,1.000000,0,0,"ok"
8030.154588,1.000000,0,0,"ok"
8030.174630,1.000000,0,0,"ok"
8030.194546,1.000000,0,0,"ok"
8030.215075,1.000000,0,0,"ok"
8030.234553,1.000000,0,0,"ok"
8030.254655,1.000000,0,0,"ok"
8030.274602,1.000000,0,0,"ok"
8030.294621,1.000000,0,0,"ok"
8030.314583,1.000000,0,0,"ok"
8030.334530,1.000000,0,0,"ok"
8030.354540,1.000000,0,0,"ok"
8030.375181,1.000000,0,0,"ok"
8030.394545,1.000000,0,0,"ok"
8030.416162,1.000000,0,0,"ok"
8030.434568,1.000000,0,0,"ok"
8030.454623,1.000000,0,0,"ok"
8030.474628,1.000000,0,0,"ok"
8030.494625,1.000000,0,0,"ok"
8030.515589,1.000000,0,0,"ok"
8030.534588,1.000000,0,0,"ok"
8030.555555,1.000000,0,0,"ok"
8030.574892,1.000000,0,0,"ok"
8030.594568,1.000000,0,0,"ok"
8030.614653,1.000000,0,0,"ok"
8030.634535,1.000000,0,0,"ok"
8030.654622,1.000000,0,0,"ok"
8030.674546,1.000000,0,0,"ok"
8030.694558,1.000000,0,0,"ok"
8030.714637,1.000000,0,0,"ok"
8030.734579,1.000000,0,0,"ok"
8030.754621,1.000000,0,0,"ok"
8030.774590,1.000000,0,0,"ok"
8030.794576,1.000000,0,0,"ok"
8030.814678,1.000000,0,0,"ok"
8030.834580,1.000000,0,0,"ok"
8030.854596,1.000000,0,0,"ok"
8030.874528,1.000000,0,0,"ok"
8030.894534,1.000000,0,0,"ok"
8030.914680,1.000000,0,0,"ok"
8030.934575,1.000000,0,0,"ok"
8030.954677,1.000000,0,0,"ok"
8030.975704,1.000000,0,0,"ok"
8030.994521,1.000000,0,0,"ok"
8031.014906,1.000000,0,0,"ok"
8031.034548,1.000000,0,0,"ok"
8031.054607,1.000000,0,0,"ok"
8031.074537,1.000000,0,0,"ok"
8031.094579,1.000000,0,0,"ok"
8031.114581,1.000000,0,0,"ok"
8031.134574,1.000000,0,0,"ok"
8031.154577,1.000000,0,0,"ok"
8031.174593,1.000000,0,0,"ok"
8031.194561,1.000000,0,0,"ok"
8031.214508,1.000000,0,0,"ok"
8031.234524,1.000000,0,0,"ok"
8031.254494,1.000000,0,0,"ok"
8031.274528,1.000000,0,0,"ok"
8031.294525,1.000000,0,0,"ok"
8031.314531,1.000000,0,0,"ok"
8031.334613,1.000000,0,0,"ok"
8031.354503,1.000000,0,0,"ok"
8031.374643,1.000000,0,0,"ok"
8031.394504,1.000000,0,0,"ok"
8031.414644,1.000000,0,0,"ok"
8031.434555,1.000000,0,0,"ok"
8031.454577,1.000000,0,0,"ok"
8031.474519,1.000000,0,0,"ok"
8031.494567,1.000000,0,0,"ok"
8031.514554,1.000000,0,0,"ok"
8031.534518,1.000000,0,0,"ok"
8031.554518,1.000000,0,0,"ok"
8031.574503,1.000000,0,0,"ok"
8031.594524,1.000000,0,0,"ok"
8031.614578,1.000000,0,0,"ok"
8031.634524,1.000000,0,0,"ok"
8031.654540,1.000000,0,0,"ok"
8031.674476,1.000000,0,0,"ok"
8031.694542,1.000000,0,0,"ok"
8031.714551,1.000000,0,0,"ok"
8031.734514,1.000000,0,0,"ok"
8031.754547,1.000000,0,0,"ok"
8031.774676,1.000000,0,0,"ok"
8031.794493,1.000000,0,0,"ok"
8031.814518,1.000000,0,0,"ok"
8031.834537,1.000000,0,0,"ok"
8031.854478,1.000000,0,0,"ok"
8031.874569,1.000000,0,0,"ok"
8031.894558,1.000000,0,0,"ok"
8031.915918,1.000000,0,0,"ok"
8031.934498,1.000000,0,0,"ok"
8031.954510,1.000000,0,0,"ok"
8031.974621,1.000000,0,0,"ok"
8031.994561,1.000000,0,0,"ok"
8032.014536,1.000000,0,0,"ok"
8032.034588,1.000000,0,0,"ok"
8032.054541,1.000000,0,0,"ok"
8032.075260,1.000000,0,0,"ok"
8032.094529,1.000000,0,0,"ok"
8032.114532,1.000000,0,0,"ok"
8032.134520,1.000000,0,0,"ok"
8032.154511,1.000000,0,0,"ok"
8032.174503,1.000000,0,0,"ok"
8032.194539,1.000000,0,0,"ok"
8032.214518,1.000000,0,0,"ok"
8032.234652,1.000000,0,0,"ok"
8032.254498,1.000000,0,0,"ok"
8032.274468,1.000000,0,0,"ok"
8032.294532,1.000000,0,0,"ok"
8032.314531,1.000000,0,0,"ok"
8032.334458,1.000000,0,0,"ok"
8032.354497,1.000000,0,0,"ok"
8032.374526,1.000000,0,0,"ok"
8032.394540,1.000000,0,0,"ok"
8032.414966,1.000000,0,0,"ok"
8032.434708,1.000000,0,0,"ok"
8032.456546,1.000000,0,0,"ok"
8032.474654,1.000000,0,0,"ok"
8032.494511,1.000000,0,0,"ok"
8032.514605,1.000000,0,0,"ok"
8032.534962,1.000000,0,0,"ok"
8032.554480,1.000000,0,0,"ok"
8032.574485,1.000000,0,0,"ok"
8032.594485,1.000000,0,0,"ok"
8032.614569,1.000000,0,0,"ok"
8032.634528,1.000000,0,0,"ok"
8032.654544,1.000000,0,0,"ok"
8032.674484,1.000000,0,0,"ok"
8032.694529,1.000000,0,0,"ok"
8032.714466,1.000000,0,0,"ok"
8032.734472,1.000000,0,0,"ok"
8032.754839,1.000000,0,0,"ok"
8032.776194,1.000000,0,0,"ok"
8032.794536,1.000000,0,0,"ok"
8032.814466,1.000000,0,0,"ok"
8032.836148,1.000000,0,0,"ok"
8032.854443,1.000000,0,0,"ok"
8032.874545,1.000000,0,0,"ok"
8032.894512,1.000000,0,0,"ok"
8032.914501,1.000000,0,0,"ok"
8032.934543,1.000000,0,0,"ok"
8032.954494,1.000000,0,0,"ok"
8032.974520,1.000000,0,0,"ok"
8032.994468,1.000000,0,0,"ok"
8033.014517,1.000000,0,0,"ok"
8033.034437,1.000000,0,0,"ok"
8033.054442,1.000000,0,0,"ok"
8033.074571,1.000000,0,0,"ok"
8033.094490,1.000000,0,0,"ok"
8033.114455,1.000000,0,0,"ok"
8033.134439,1.000000,0,0,"ok"
8033.154523,1.000000,0,0,"ok"
8033.174501,1.000000,0,0,"ok"
8033.194490,1.000000,0,0,"ok"
8033.214561,1.000000,0,0,"ok"
8033.234442,1.000000,0,0,"ok"
