t,dq_left_hip_pitch_joint,dq_left_hip_roll_joint,dq_left_hip_yaw_joint,dq_left_knee_joint,dq_left_ankle_pitch_joint,dq_left_ankle_roll_joint,dq_right_hip_pitch_joint,dq_right_hip_roll_joint,dq_right_hip_yaw_joint,dq_right_knee_joint,dq_right_ankle_pitch_joint,dq_right_ankle_roll_joint,dq_waist_yaw_joint,dq_waist_pitch_joint,dq_waist_roll_joint,dq_left_shoulder_pitch_joint,dq_left_shoulder_roll_joint,dq_left_shoulder_yaw_joint,dq_left_elbow_joint,dq_left_wrist_yaw_joint,dq_left_wrist_pitch_joint,dq_left_wrist_roll_joint,dq_right_shoulder_pitch_joint,dq_right_shoulder_roll_joint,dq_right_shoulder_yaw_joint,dq_right_elbow_joint,dq_right_wrist_yaw_joint,dq_right_wrist_pitch_joint,dq_right_wrist_roll_joint,dq_head_yaw_joint,dq_head_pitch_joint
8046.728388,0.018314,0.006105,0.665445,-0.006105,-0.067156,0.042734,-0.238094,0.067156,0.665445,-0.018314,0.140415,-0.067156,0.042734,-0.144668,0.123651,0.006105,-0.091576,0.006105,-0.006105,0.238094,-0.007326,-0.065933,0.274725,-0.030525,-0.018314,-0.018314,0.006105,0.007326,-0.124542,0.003069,0.000000
8046.744541,0.103785,-0.006105,0.555555,-0.018314,-0.103785,0.018314,-0.115995,0.067156,0.567766,0.006105,0.128204,-0.079365,0.042734,-0.032971,0.043845,-0.006105,-0.091576,0.006105,-0.006105,0.421246,-0.007326,-0.065933,0.018314,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.124542,0.003069,0.000000
8046.763207,0.189255,-0.018314,0.445665,-0.030525,0.006105,0.030525,-0.079365,0.042734,0.494505,0.018314,0.164835,-0.018314,0.006105,0.114258,-0.211335,-0.030525,0.018314,0.054945,-0.030525,0.152626,-0.007326,-0.109890,0.091576,0.054945,0.006105,0.006105,-0.006105,0.007326,-0.095238,0.003069,0.000000
8046.781819,0.164835,-0.042734,0.702076,-0.054945,-0.360195,0.054945,-0.140415,0.067156,0.665445,-0.006105,-0.006105,0.006105,0.006105,0.013120,0.030935,-0.006105,0.042734,0.067156,-0.006105,0.018314,-0.007326,-0.080585,0.054945,0.091576,0.006105,0.006105,-0.018314,0.007326,-0.095238,0.003069,0.000000
8046.800410,0.054945,0.018314,0.628815,-0.079365,-0.128204,0.006105,-0.201466,0.128204,0.616606,0.018314,0.140415,0.006105,0.006105,0.049200,0.060637,0.006105,0.030525,0.006105,-0.006105,0.018314,-0.007326,-0.065933,-0.018314,0.018314,0.006105,0.006105,-0.018314,0.007326,-0.095238,0.003069,0.000000
8046.821103,0.054945,0.030525,0.360195,0.006105,-0.079365,0.018314,-0.201466,0.115995,0.494505,0.018314,0.177046,0.006105,-0.006105,0.004592,-0.000247,-0.018314,-0.006105,0.018314,-0.018314,0.018314,-0.021978,-0.065933,-0.054945,0.042734,0.006105,-0.018314,0.006105,0.007326,-0.065933,0.003069,0.000000
8046.837606,-0.018314,0.042734,0.323565,-0.018314,-0.067156,0.006105,-0.152626,0.042734,0.299145,0.006105,0.152626,-0.030525,-0.164835,0.009287,-0.005758,-0.152626,-0.030525,0.018314,-0.006105,0.006105,-0.021978,-0.095238,0.006105,-0.006105,0.006105,0.018314,0.006105,0.007326,-0.065933,0.003069,0.000000
8046.856224,-0.091576,0.006105,0.286936,0.006105,-0.225885,0.018314,-0.140415,0.006105,0.323565,-0.152626,-0.030525,-0.042734,-0.140415,-0.089227,0.109786,-0.299145,-0.091576,0.115995,-0.115995,-0.018314,-0.036631,-0.065933,0.177046,-0.042734,0.006105,0.054945,-0.042734,0.051283,-0.007326,0.009206,0.000000
8046.874769,-0.018314,-0.018314,0.262516,-0.006105,-0.030525,0.006105,-0.030525,0.018314,0.274725,-0.128204,0.042734,0.006105,0.042734,-0.048320,0.133730,-0.115995,-0.115995,0.067156,-0.103785,-0.006105,-0.036631,-0.051283,0.164835,-0.103785,0.006105,0.091576,-0.079365,0.065933,-0.007326,0.009206,0.000000
8046.893972,-0.006105,-0.042734,0.177046,-0.006105,-0.006105,0.006105,-0.054945,-0.006105,0.189255,-0.018314,0.067156,-0.018314,-0.018314,0.053799,0.065694,-0.103785,-0.115995,0.030525,-0.030525,0.006105,-0.036631,-0.007326,0.067156,-0.067156,0.006105,0.054945,-0.030525,0.080585,-0.007326,0.003069,0.000000
8046.915375,0.091576,-0.054945,0.286936,-0.006105,-0.006105,0.006105,-0.006105,-0.006105,0.274725,0.054945,0.018314,-0.006105,-0.079365,0.103461,0.110868,-0.201466,-0.018314,0.067156,-0.030525,0.006105,-0.051283,-0.007326,-0.030525,-0.018314,-0.006105,-0.006105,-0.054945,0.065933,-0.007326,0.003069,0.000000
8046.930985,0.054945,-0.018314,0.238094,-0.006105,-0.006105,0.006105,-0.030525,-0.006105,0.213675,0.042734,-0.006105,0.054945,0.006105,0.114952,-0.015992,-0.299145,0.006105,0.079365,-0.018314,0.006105,-0.051283,-0.007326,-0.054945,0.103785,0.006105,0.006105,-0.006105,0.080585,-0.007326,0.003069,0.000000
8046.949236,0.006105,-0.018314,0.286936,-0.006105,-0.030525,0.006105,-0.067156,-0.006105,0.238094,0.006105,-0.067156,0.189255,-0.030525,0.027844,-0.017173,-0.262516,0.189255,0.030525,0.018314,-0.030525,-0.080585,-0.007326,-0.042734,0.164835,-0.006105,0.006105,-0.054945,0.065933,-0.007326,0.003069,0.000000
8046.967808,-0.018314,0.042734,0.250305,-0.006105,0.018314,0.006105,-0.115995,0.079365,0.201466,-0.006105,0.054945,0.006105,-0.054945,-0.231887,0.380662,-0.250305,0.164835,0.067156,-0.030525,0.006105,-0.021978,-0.007326,0.006105,0.177046,-0.006105,-0.006105,-0.091576,0.036631,-0.007326,0.003069,0.000000
8046.986420,-0.054945,0.030525,0.213675,0.018314,0.103785,0.006105,-0.079365,0.091576,0.201466,-0.018314,0.115995,-0.030525,-0.030525,0.058910,0.039387,-0.213675,0.103785,0.103785,-0.042734,-0.006105,-0.021978,0.007326,0.006105,0.140415,-0.006105,0.006105,-0.042734,0.036631,-0.007326,0.003069,0.000000
8047.005797,-0.054945,0.018314,0.091576,0.030525,0.018314,0.006105,-0.054945,0.042734,0.152626,-0.030525,0.018314,0.006105,-0.067156,0.027446,0.003962,-0.128204,0.067156,0.091576,-0.030525,0.006105,-0.036631,0.036631,0.006105,0.128204,-0.006105,0.006105,-0.030525,0.065933,-0.007326,0.003069,0.000000
8047.023610,-0.018314,0.054945,-0.018314,-0.006105,0.018314,0.006105,-0.018314,0.054945,0.006105,0.006105,0.054945,-0.018314,-0.140415,-0.004591,0.000221,-0.067156,-0.091576,0.103785,-0.042734,-0.006105,-0.007326,0.021978,0.042734,-0.006105,-0.018314,0.006105,-0.030525,0.036631,-0.007326,0.003069,0.000000
8047.042217,-0.079365,0.030525,-0.006105,0.018314,0.225885,0.018314,0.006105,0.030525,0.054945,-0.067156,0.128204,-0.079365,-0.213675,-0.056894,0.102813,-0.067156,-0.140415,0.189255,-0.054945,-0.115995,-0.007326,-0.007326,0.067156,-0.030525,0.006105,0.030525,-0.152626,0.036631,-0.007326,0.003069,0.000000
8047.060817,-0.054945,-0.018314,0.018314,-0.006105,-0.018314,0.042734,-0.006105,0.006105,0.006105,-0.091576,-0.054945,0.006105,-0.177046,-0.028926,0.080322,-0.054945,-0.177046,0.164835,-0.079365,-0.079365,-0.007326,0.007326,0.054945,-0.079365,-0.006105,0.030525,-0.274725,0.051283,-0.007326,0.003069,0.000000
8047.080162,-0.030525,0.018314,-0.018314,-0.018314,-0.054945,0.006105,-0.018314,-0.006105,-0.030525,-0.018314,-0.018314,0.018314,-0.079365,0.150526,0.045919,0.018314,-0.164835,0.225885,-0.067156,0.006105,-0.007326,-0.007326,-0.018314,-0.079365,0.018314,0.018314,-0.433455,0.080585,-0.007326,0.003069,0.000000
8047.132395,-0.030525,0.018314,-0.018314,-0.018314,-0.054945,0.006105,-0.018314,-0.006105,-0.030525,-0.018314,-0.018314,0.018314,-0.079365,0.150526,0.045919,0.018314,-0.164835,0.225885,-0.067156,0.006105,-0.007326,-0.007326,-0.018314,-0.079365,0.018314,0.018314,-0.433455,0.080585,-0.007326,0.003069,0.000000
8047.138817,-0.030525,0.018314,-0.018314,-0.018314,-0.054945,0.006105,-0.018314,-0.006105,-0.030525,-0.018314,-0.018314,0.018314,-0.079365,0.150526,0.045919,0.018314,-0.164835,0.225885,-0.067156,0.006105,-0.007326,-0.007326,-0.018314,-0.079365,0.018314,0.018314,-0.433455,0.080585,-0.007326,0.003069,0.000000
8047.157444,-0.030525,0.006105,0.006105,-0.018314,0.018314,0.006105,-0.018314,0.006105,0.006105,0.006105,-0.030525,0.006105,-0.030525,0.104198,0.091079,0.360195,-0.018314,-0.323565,0.201466,0.213675,-0.007326,-0.007326,-0.311356,-0.006105,0.164835,-0.177046,0.006105,0.036631,-0.007326,0.003069,0.000000
8047.201986,-0.030525,0.006105,0.006105,-0.018314,0.018314,0.006105,-0.018314,0.006105,0.006105,0.006105,-0.030525,0.006105,-0.030525,0.104198,0.091079,0.360195,-0.018314,-0.323565,0.201466,0.213675,-0.007326,-0.007326,-0.311356,-0.006105,0.164835,-0.177046,0.006105,0.036631,-0.007326,0.003069,0.000000
8047.236770,-0.030525,0.006105,0.006105,-0.018314,0.018314,0.006105,-0.018314,0.006105,0.006105,0.006105,-0.030525,0.006105,-0.030525,0.104198,0.091079,0.360195,-0.018314,-0.323565,0.201466,0.213675,-0.007326,-0.007326,-0.311356,-0.006105,0.164835,-0.177046,0.006105,0.036631,-0.007326,0.003069,0.000000
8047.247193,-0.054945,0.067156,-0.824175,-0.152626,0.421246,-0.054945,0.225885,-0.067156,-0.860806,0.177046,-0.250305,-0.067156,0.262516,0.353492,-0.852558,0.225885,0.409035,0.006105,0.067156,0.030525,-0.007326,-0.007326,-0.360195,0.250305,0.311356,-0.177046,0.006105,0.007326,0.007326,0.003069,0.000000
8047.266988,0.531136,-0.360195,0.360195,0.335775,0.250305,-0.213675,-0.335775,0.079365,0.311356,-0.409035,0.494505,-0.592186,-0.177046,-0.221087,2.061372,-0.042734,0.616606,-0.067156,-0.164835,0.140415,0.021978,-0.036631,-0.433455,0.421246,-0.042734,-0.250305,-0.250305,-0.271063,-0.007326,0.003069,0.000000
8047.286225,-0.250305,0.506716,0.213675,0.067156,-0.177046,0.115995,-0.189255,0.433455,0.555555,-0.811966,0.286936,-0.347986,1.251526,-0.202376,-0.022970,0.799755,-0.286936,-0.164835,0.225885,0.067156,0.095238,-0.021978,-0.396826,-0.286936,0.103785,-0.140415,-0.250305,-0.344322,-0.021978,0.033756,0.000000
8047.304921,-0.531136,0.201466,0.286936,0.225885,-0.885225,-0.018314,0.177046,0.201466,0.897436,-0.970695,0.335775,-0.140415,1.043957,-0.546899,-0.067012,0.946276,-0.201466,-0.409035,0.299145,-0.079365,0.095238,-0.007326,-0.421246,-0.506716,0.006105,-0.128204,-0.494505,-0.271063,-0.007326,-0.052168,0.000000
8047.324503,-0.531136,0.201466,0.286936,0.225885,-0.885225,-0.018314,0.177046,0.201466,0.897436,-0.970695,0.335775,-0.140415,1.043957,-0.546899,-0.067012,0.946276,-0.201466,-0.409035,0.299145,-0.079365,0.095238,-0.007326,-0.421246,-0.506716,0.006105,-0.128204,-0.494505,-0.271063,-0.007326,-0.052168,0.000000
8047.342895,-0.042734,0.079365,0.775335,0.213675,-0.262516,-0.164835,-0.189255,0.164835,0.787546,-0.323565,0.531136,-0.213675,0.494505,-0.661949,0.796551,0.457876,-0.262516,0.042734,0.311356,-0.067156,0.065933,0.021978,-0.592186,-0.885225,-0.006105,-0.030525,-0.115995,-0.065933,-0.021978,-0.015344,0.000000
8047.361918,0.396826,0.042734,0.897436,0.152626,-0.238094,-0.531136,0.079365,-0.067156,0.677656,0.115995,0.152626,-0.164835,0.189255,0.155501,0.999020,0.250305,-0.091576,-0.164835,0.079365,-0.164835,0.080585,-0.065933,-0.592186,-0.360195,0.006105,0.030525,-0.213675,-0.036631,-0.080585,0.082855,0.000000
8047.381795,0.567766,-0.091576,0.738707,0.115995,-0.335775,-0.042734,0.262516,-0.054945,0.250305,0.054945,0.054945,-0.115995,-0.042734,0.065961,1.120003,-0.018314,-0.286936,-0.177046,-0.006105,-0.054945,-0.007326,-0.080585,-0.482296,-0.677656,-0.018314,-0.030525,-0.189255,-0.080585,-0.080585,0.015344,0.000000
8047.406193,0.567766,-0.091576,0.738707,0.115995,-0.335775,-0.042734,0.262516,-0.054945,0.250305,0.054945,0.054945,-0.115995,-0.042734,0.065961,1.120003,-0.018314,-0.286936,-0.177046,-0.006105,-0.054945,-0.007326,-0.080585,-0.482296,-0.677656,-0.018314,-0.030525,-0.189255,-0.080585,-0.080585,0.015344,0.000000
8047.419265,0.470085,-0.177046,0.494505,0.079365,-0.409035,0.201466,0.238094,-0.164835,0.079365,0.238094,-0.079365,0.140415,-0.274725,0.080140,1.378065,-0.543346,-0.347986,-0.164835,-0.018314,0.006105,-0.007326,-0.007326,0.250305,-0.274725,0.006105,0.054945,-0.115995,0.007326,-0.095238,0.003069,0.000000
8047.439886,0.579975,-0.811966,-0.067156,-0.067156,-2.142857,0.946276,0.384615,-0.470085,-0.201466,0.677656,-3.815628,2.313797,-0.067156,1.139029,0.741943,-0.006105,0.054945,-0.189255,-0.164835,0.335775,-0.007326,0.021978,0.189255,0.421246,-0.238094,0.811966,0.128204,0.007326,-0.065933,0.003069,0.000000
8047.457491,0.958487,0.042734,-0.103785,-0.372406,-0.347986,0.164835,0.213675,-0.128204,0.018314,0.665445,-0.689865,0.274725,-0.201466,0.524586,0.628714,-0.836386,0.115995,-0.201466,-0.115995,0.445665,-0.021978,0.021978,0.396826,0.421246,-0.531136,0.238094,0.140415,0.007326,-0.051283,-0.058306,0.000000
8047.476628,0.201466,0.091576,0.164835,-0.274725,0.604395,0.311356,-0.128204,0.250305,0.030525,0.250305,0.030525,0.152626,-0.079365,0.258991,0.386147,-0.628815,0.323565,-0.115995,-0.103785,0.470085,-0.007326,0.021978,0.628815,0.579975,-0.128204,0.115995,0.457876,0.007326,-0.051283,-0.021481,0.000000
8047.495752,-1.043957,0.042734,0.140415,-0.225885,0.702076,-0.006105,0.006105,-0.079365,-0.201466,0.360195,0.384615,-0.225885,0.384615,-1.307984,-0.412149,-0.128204,0.372406,-0.128204,0.103785,0.396826,-0.007326,-0.007326,0.347986,0.848597,-0.286936,-0.360195,0.763126,0.007326,-0.021978,0.015344,0.000000
8047.516589,-1.043957,0.042734,0.140415,-0.225885,0.702076,-0.006105,0.006105,-0.079365,-0.201466,0.360195,0.384615,-0.225885,0.384615,-1.307984,-0.412149,-0.128204,0.372406,-0.128204,0.103785,0.396826,-0.007326,-0.007326,0.347986,0.848597,-0.286936,-0.360195,0.763126,0.007326,-0.021978,0.015344,0.000000
8047.534478,-1.092796,0.054945,-0.726496,-0.286936,-0.409035,0.555555,-0.799755,-0.250305,-1.373627,0.873016,0.787546,-0.286936,0.286936,-1.066993,-0.718086,0.042734,0.018314,-0.030525,-0.030525,0.177046,-0.007326,-0.007326,0.653236,0.702076,0.006105,0.067156,0.909645,0.036631,-0.007326,0.021482,0.000000
8047.553719,-0.531136,-0.006105,-0.982906,-0.250305,0.433455,0.445665,-0.372406,-0.311356,-2.106228,1.129427,1.666666,-0.873016,-0.286936,0.249582,-0.794278,0.164835,0.177046,0.018314,-0.018314,-0.054945,-0.007326,-0.095238,0.115995,0.555555,0.286936,0.140415,0.213675,0.007326,0.197802,0.003069,0.000000
8047.581258,-0.531136,-0.006105,-0.982906,-0.250305,0.433455,0.445665,-0.372406,-0.311356,-2.106228,1.129427,1.666666,-0.873016,-0.286936,0.249582,-0.794278,0.164835,0.177046,0.018314,-0.018314,-0.054945,-0.007326,-0.095238,0.115995,0.555555,0.286936,0.140415,0.213675,0.007326,0.197802,0.003069,0.000000
8047.591347,-0.006105,0.177046,-1.031746,-0.042734,0.262516,0.006105,0.238094,0.042734,-0.702076,0.409035,-0.311356,-0.421246,-0.238094,0.230161,-1.129082,0.091576,-0.042734,-0.006105,-0.006105,-0.030525,-0.007326,-0.036631,-0.067156,0.274725,0.238094,0.006105,0.006105,0.007326,0.109890,-0.003069,0.000000
8047.610466,0.030525,0.323565,-1.141636,0.286936,0.384615,-0.897436,1.068377,0.335775,-0.103785,-0.470085,0.311356,-0.164835,-0.543346,-0.006341,-0.559236,-0.421246,0.238094,0.042734,-0.006105,-0.555555,-0.007326,-0.432234,0.115995,-0.128204,0.177046,-0.274725,-0.299145,-0.065933,0.344322,0.058306,0.000000
8047.629562,-0.238094,0.079365,-0.873016,0.445665,-1.166056,-0.225885,0.934067,0.189255,0.360195,-1.007326,-0.091576,0.677656,0.213675,0.296200,-0.075840,0.042734,-0.641026,-0.006105,0.103785,-0.567766,0.021978,-0.549450,0.103785,-0.665445,0.360195,-0.006105,-0.201466,-0.109890,0.358974,0.033756,0.000000
8047.648622,-0.091576,0.054945,-0.494505,0.189255,-0.103785,-0.091576,0.396826,0.238094,0.323565,-0.885225,-0.006105,0.811966,0.177046,0.167466,0.328028,0.006105,-0.421246,0.714285,0.396826,0.091576,0.065933,0.124542,0.115995,-0.848597,-0.030525,0.091576,-0.091576,0.007326,0.271063,0.003069,0.000000
8047.667809,0.103785,0.128204,0.140415,0.164835,-0.152626,-0.091576,-0.030525,0.067156,0.482296,-0.470085,-0.042734,0.482296,0.372406,-0.185365,0.058211,-0.030525,0.360195,-0.054945,-0.164835,0.091576,-0.036631,-0.036631,-0.274725,-1.007326,-0.006105,-0.115995,0.006105,-0.007326,0.080585,-0.088993,0.000000
8047.695907,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.719196,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.735510,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.745106,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.769763,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.783063,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.823810,-0.042734,-0.030525,0.213675,-0.030525,-0.262516,-0.445665,-0.164835,-0.006105,0.738707,-0.103785,-0.006105,0.140415,0.433455,-0.166788,0.275964,0.250305,0.409035,-0.201466,-0.152626,-0.067156,-0.021978,-0.021978,-0.689865,-0.531136,-0.067156,-0.140415,-0.006105,-0.007326,0.021978,0.027618,0.000000
8047.840450,0.213675,0.091576,0.372406,-0.054945,0.018314,-0.140415,-0.201466,0.274725,0.763126,-0.323565,0.372406,-0.128204,-0.006105,-0.465288,-0.241379,-0.189255,-0.042734,-0.006105,-0.042734,0.006105,0.007326,-0.007326,0.470085,0.799755,0.006105,0.006105,0.006105,0.007326,-0.036631,0.009206,0.000000
8047.859646,-0.079365,0.091576,0.946276,0.006105,0.006105,-0.286936,-0.494505,0.311356,1.153847,-0.323565,0.372406,-0.274725,0.079365,-0.590579,-0.458061,-0.128204,-0.164835,0.030525,-0.103785,-0.274725,-0.007326,0.212454,0.848597,0.958487,-0.054945,0.054945,0.018314,0.007326,-0.315018,0.003069,0.000000
8047.878126,0.164835,0.238094,-0.177046,0.347986,-0.274725,-0.262516,0.018314,0.189255,0.079365,-0.409035,0.360195,0.030525,-0.115995,-0.217325,0.137774,-0.360195,-0.482296,0.128204,-0.177046,-0.018314,-0.007326,0.212454,0.921856,0.201466,-0.115995,0.042734,0.018314,0.007326,-0.402931,0.003069,0.000000
8047.897228,0.311356,-0.018314,-0.274725,0.238094,-1.153847,-0.006105,0.982906,-0.006105,-0.311356,-0.018314,-0.592186,0.018314,-0.604395,1.353874,0.395091,-0.787546,-0.885225,0.311356,0.030525,-0.079365,-0.021978,0.197802,0.592186,-0.384615,0.006105,0.006105,-0.006105,0.007326,-0.432234,0.003069,0.000000
8047.916352,0.653236,-0.103785,-0.103785,0.152626,-0.848597,0.311356,0.738707,-0.091576,-0.128204,0.054945,-0.201466,-0.018314,-0.482296,0.909189,0.694710,-1.080585,-0.958487,0.409035,-0.225885,0.018314,-0.021978,0.153847,0.567766,-0.665445,0.115995,0.018314,0.018314,0.007326,-0.388279,0.003069,0.000000
8047.935560,-0.286936,0.030525,-0.860806,-0.347986,-1.361416,0.457876,0.628815,-0.311356,-1.019537,0.714285,-0.494505,0.335775,0.543346,1.400843,-2.021458,-0.396826,-1.043957,0.030525,0.006105,0.030525,0.065933,0.153847,0.238094,-0.946276,0.042734,0.140415,0.421246,0.021978,-0.241758,0.021482,0.000000
8047.954674,-0.311356,-0.616606,-2.203907,-0.543346,-0.286936,0.042734,0.115995,-0.995115,-2.619047,0.970695,-0.238094,0.030525,-1.068377,-0.741933,-0.275881,-0.592186,-0.555555,-0.030525,-0.164835,-0.030525,-0.124542,0.095238,0.384615,-0.714285,-0.152626,0.054945,0.323565,0.124542,-0.065933,-0.003069,0.000000
8047.973682,-0.555555,-0.457876,-2.179487,-0.494505,-0.555555,1.080585,-0.409035,-0.641026,-3.205128,0.909645,-0.152626,0.457876,-0.543346,-0.284402,-0.069323,-0.067156,-0.164835,0.006105,-0.360195,-0.042734,-0.021978,-0.007326,0.518925,-0.433455,0.238094,0.189255,0.958487,0.021978,0.051283,0.082855,0.000000
8047.992827,-0.433455,-0.115995,-0.921856,-0.274725,-0.189255,0.909645,-0.152626,-0.714285,-2.118437,0.543346,-0.140415,0.323565,-0.628815,-0.151806,-0.287842,0.054945,0.494505,-0.115995,-0.299145,0.030525,-0.007326,-0.065933,0.421246,0.054945,-0.018314,0.054945,0.506716,0.007326,0.168499,-0.039893,0.000000
8048.013035,-0.445665,0.079365,-0.738707,-0.030525,0.763126,-0.006105,0.054945,-0.225885,-0.799755,0.164835,0.372406,-0.152626,-0.470085,-0.176997,-0.610687,0.091576,0.555555,-0.286936,-0.213675,0.079365,-0.007326,-0.256411,0.140415,0.335775,-0.067156,-0.018314,0.677656,0.007326,0.358974,-0.003069,0.000000
8048.031077,-0.372406,0.018314,-0.641026,0.128204,1.056166,-0.067156,0.006105,-0.091576,-0.445665,0.103785,0.042734,-0.372406,-0.042734,-0.504628,-0.850289,0.250305,0.775335,-0.311356,-0.091576,0.006105,-0.007326,-0.344322,0.067156,0.457876,0.006105,-0.054945,0.274725,-0.007326,0.461538,-0.003069,0.000000
8048.050195,-0.250305,0.054945,-0.445665,0.189255,0.592186,-0.225885,-0.054945,0.030525,-0.616606,-0.115995,-0.286936,-0.006105,0.225885,-0.260842,0.315202,0.567766,0.750916,-0.372406,0.006105,0.006105,-0.007326,-0.534798,0.018314,0.335775,0.030525,0.091576,0.030525,-0.080585,0.593407,0.003069,0.000000
8048.069382,-0.299145,0.384615,-0.482296,0.286936,0.286936,0.030525,0.091576,0.286936,-0.506716,-0.152626,-0.030525,0.054945,0.372406,0.080796,-0.101171,0.470085,0.653236,0.201466,-0.164835,0.274725,-0.021978,-0.315018,-0.360195,0.091576,0.067156,0.030525,0.018314,-0.095238,0.593407,0.003069,0.000000
8048.088474,-0.128204,0.177046,-0.799755,0.543346,0.396826,-0.470085,0.665445,-0.006105,-0.616606,-0.531136,0.103785,-0.177046,0.164835,0.226385,0.116648,-0.030525,0.433455,0.433455,-0.103785,0.018314,-0.095238,-0.153847,-0.347986,-0.372406,-0.079365,-0.152626,-0.042734,-0.036631,0.373627,0.009206,0.000000
8048.107632,-0.140415,-0.164835,-0.579975,0.372406,-0.128204,-0.213675,0.543346,0.006105,0.054945,-0.347986,-0.091576,0.103785,0.164835,-0.049111,0.115213,-0.140415,-0.018314,0.018314,0.054945,-0.067156,-0.021978,-0.124542,-0.201466,-0.628815,-0.225885,0.006105,-0.018314,-0.007326,0.153847,0.064443,0.000000
8048.126662,0.067156,-0.164835,-0.091576,-0.030525,-0.189255,-0.103785,0.189255,-0.042734,0.006105,-0.384615,-0.396826,0.384615,0.347986,-0.306112,0.461608,0.115995,-0.079365,0.006105,0.128204,-0.115995,-0.007326,-0.109890,-0.225885,-0.799755,-0.286936,0.006105,0.006105,-0.021978,0.095238,0.009206,0.000000
8048.145798,0.201466,-0.213675,0.054945,-0.042734,-0.115995,-0.067156,0.067156,-0.140415,0.079365,-0.152626,-0.286936,0.506716,0.225885,-0.299664,0.061682,0.177046,-0.396826,0.042734,0.140415,-0.079365,-0.007326,-0.051283,-0.299145,-0.531136,-0.433455,0.018314,0.054945,0.007326,0.007326,-0.033756,0.000000
8048.164903,0.286936,-0.103785,0.274725,-0.152626,0.164835,0.006105,0.164835,0.018314,0.311356,-0.018314,-0.018314,0.311356,0.164835,0.243774,-0.815607,0.286936,-0.311356,0.030525,0.189255,-0.018314,-0.007326,-0.007326,-0.286936,-0.470085,-0.518925,0.091576,0.067156,0.007326,-0.007326,0.009206,0.000000
8048.184206,0.384615,-0.054945,0.189255,-0.067156,-0.018314,0.006105,0.262516,-0.054945,0.238094,0.006105,-0.213675,0.189255,0.042734,0.074403,0.153358,0.189255,-0.067156,0.006105,0.299145,0.006105,-0.007326,-0.007326,-0.323565,-0.274725,-0.335775,0.140415,0.091576,0.007326,-0.007326,0.009206,0.000000
8048.204733,0.421246,0.054945,0.103785,-0.140415,-0.042734,0.006105,0.311356,-0.018314,0.152626,-0.018314,-0.140415,0.164835,-0.079365,0.045064,0.034156,0.054945,0.054945,0.006105,0.323565,-0.018314,-0.007326,-0.080585,-0.152626,0.189255,-0.164835,-0.042734,0.054945,0.007326,-0.007326,0.003069,0.000000
8048.235330,0.421246,0.054945,0.103785,-0.140415,-0.042734,0.006105,0.311356,-0.018314,0.152626,-0.018314,-0.140415,0.164835,-0.079365,0.045064,0.034156,0.054945,0.054945,0.006105,0.323565,-0.018314,-0.007326,-0.080585,-0.152626,0.189255,-0.164835,-0.042734,0.054945,0.007326,-0.007326,0.003069,0.000000
