t,a_il_0,a_il_1,a_il_2,a_il_3,a_il_4,a_il_5,a_il_6,a_il_7,a_il_8,a_il_9,a_il_10,a_il_11,a_il_12,a_il_13,a_il_14,a_il_15,a_il_16,a_il_17,a_il_18,a_il_19,a_il_20,a_il_21,a_il_22,a_il_23,a_il_24,a_il_25,a_il_26,a_il_27,a_il_28,a_il_29,a_il_30
8091.257261,0.470638,0.655715,-0.155862,-0.383398,-0.065376,0.467101,0.603332,-0.784503,-0.487078,-1.802748,-1.726365,20.000000,-0.232202,-0.063850,-0.189176,-0.143951,-20.000000,0.169372,0.010681,-0.117180,0.579625,-1.679035,1.553818,0.168824,-0.144515,-0.572598,0.245734,5.295750,-20.000000,20.000000,-0.500945
8091.277246,0.510883,0.648484,-0.144181,-0.330517,0.002985,0.343960,0.599389,-0.796439,-0.540058,-1.859728,-1.722139,20.000000,-0.255643,-0.042866,-0.059088,0.140285,-20.000000,0.130895,0.006462,-0.072439,0.398054,-1.675737,1.561733,0.096550,-0.145312,-0.560000,0.258942,5.185997,-20.000000,20.000000,-0.368334
8091.297638,0.490591,0.665886,-0.123017,-0.280137,0.049804,0.050730,0.610033,-0.796029,-0.295581,-1.840060,-1.679842,20.000000,-0.336919,-0.045661,0.013703,0.189470,-20.000000,0.107680,0.012667,-0.090091,0.308147,-1.661383,1.546682,0.035686,-0.119441,-0.546005,0.285761,5.056083,-20.000000,20.000000,-0.279370
8091.317212,0.479804,0.774185,-0.103556,-0.281804,0.028700,-0.175826,0.602950,-0.802671,-0.010544,-1.761948,-1.600882,20.000000,-0.300627,-0.063310,0.108005,0.314477,-20.000000,0.060504,-0.013062,-0.158378,0.210175,-1.668174,1.531831,0.029180,-0.126167,-0.534911,0.271200,4.977783,-20.000000,20.000000,-0.234901
8091.337263,0.493083,0.891391,-0.100120,-0.296421,0.022641,-0.203659,0.562487,-0.809630,0.087727,-1.704118,-1.486435,20.000000,-0.244070,-0.057872,0.184308,0.513934,-20.000000,0.036228,-0.058448,-0.228760,0.092926,-1.679793,1.532280,0.039934,-0.103669,-0.542154,0.275580,4.953201,-20.000000,20.000000,-0.208375
8091.357214,0.475293,0.992141,-0.117032,-0.279812,0.019883,-0.251466,0.518742,-0.787472,0.174000,-1.682408,-1.397010,20.000000,-0.261908,-0.057536,0.217339,0.624816,-20.000000,0.034829,-0.077972,-0.317738,0.046472,-1.665767,1.513134,0.026192,-0.078201,-0.566082,0.265403,5.005648,-20.000000,20.000000,-0.152750
8091.377238,0.451014,1.050087,-0.100507,-0.285199,0.037453,-0.280863,0.511861,-0.795484,0.206195,-1.704053,-1.375060,20.000000,-0.306662,-0.136331,0.100402,0.520049,-20.000000,0.044624,-0.008729,-0.342242,0.088224,-1.638546,1.535453,-0.001196,-0.153455,-0.575744,0.254462,5.054710,-20.000000,20.000000,-0.115616
8091.397160,0.452909,1.018454,-0.112281,-0.324128,-0.004827,-0.238488,0.522368,-0.760423,0.169880,-1.710172,-1.420864,20.000000,-0.298239,-0.132322,0.008809,0.364284,-20.000000,0.095009,0.001264,-0.345719,0.212870,-1.635841,1.539057,0.033524,-0.154215,-0.586037,0.249069,5.088051,-20.000000,20.000000,-0.113425
8091.417201,0.418112,0.970633,-0.130407,-0.315240,-0.012567,-0.027170,0.525692,-0.764959,-0.013383,-1.762997,-1.459699,20.000000,-0.320817,-0.105378,-0.003376,0.338337,-20.000000,0.119628,0.005163,-0.359750,0.286672,-1.650340,1.543109,0.014930,-0.135551,-0.576327,0.265057,5.106322,-20.000000,20.000000,-0.090003
8091.437232,0.392949,0.925242,-0.140105,-0.288152,-0.002060,0.167165,0.533379,-0.765460,-0.196173,-1.811767,-1.472220,20.000000,-0.360858,-0.096730,-0.032949,0.319362,-20.000000,0.120634,-0.004193,-0.342433,0.309364,-1.648736,1.528401,-0.016167,-0.111194,-0.579148,0.280033,5.089248,-20.000000,20.000000,-0.049838
8091.457328,0.379481,0.866186,-0.150451,-0.269870,0.018395,0.231561,0.540533,-0.773380,-0.347983,-1.843221,-1.519532,20.000000,-0.363777,-0.079034,-0.116887,0.234993,-20.000000,0.115804,-0.007915,-0.274620,0.372422,-1.654726,1.522154,-0.023397,-0.109902,-0.559945,0.288075,5.021173,-20.000000,20.000000,-0.010643
8091.477220,0.393213,0.822066,-0.127536,-0.290439,0.028162,0.246034,0.562896,-0.788466,-0.382630,-1.853477,-1.566051,20.000000,-0.308620,-0.111625,-0.155726,0.145050,-20.000000,0.104551,-0.031543,-0.218303,0.430367,-1.667889,1.515460,0.006833,-0.134640,-0.553066,0.289048,4.947691,-20.000000,20.000000,0.034982
8091.497319,0.368442,0.820152,-0.119591,-0.293746,0.029542,0.242838,0.584675,-0.809974,-0.202535,-1.864388,-1.573739,20.000000,-0.253107,-0.121631,-0.108883,0.210886,-20.000000,0.072126,-0.027908,-0.204487,0.382819,-1.696547,1.512757,0.013508,-0.145417,-0.547223,0.301311,4.884206,-20.000000,20.000000,0.094972
8091.517132,0.361628,0.864507,-0.122293,-0.287336,0.019814,0.160392,0.582293,-0.802769,0.060989,-1.849193,-1.534751,20.000000,-0.231145,-0.096310,-0.020227,0.397478,-20.000000,0.024719,-0.063357,-0.230590,0.264423,-1.700369,1.513018,0.004832,-0.121179,-0.558100,0.301109,4.851220,-20.000000,20.000000,0.174285
8091.537243,0.374017,0.901507,-0.133248,-0.288793,0.040513,-0.008959,0.566967,-0.796414,0.131400,-1.814902,-1.465705,20.000000,-0.251188,-0.065076,0.052847,0.573469,-20.000000,-0.004973,-0.084338,-0.257684,0.141959,-1.686742,1.504136,0.000406,-0.103085,-0.567595,0.298064,4.840456,-20.000000,20.000000,0.263056
8091.557243,0.357744,0.935373,-0.135966,-0.253370,0.078221,-0.104892,0.541131,-0.814590,0.170245,-1.810153,-1.370756,20.000000,-0.271147,-0.084544,0.076928,0.636516,-20.000000,-0.012583,-0.056906,-0.283181,0.096364,-1.668513,1.496448,0.011872,-0.125439,-0.574297,0.291925,4.876012,-20.000000,20.000000,0.357837
8091.577285,0.371361,0.956300,-0.125597,-0.252379,0.109445,-0.158572,0.532643,-0.793314,0.244938,-1.792370,-1.338673,20.000000,-0.270703,-0.061161,0.073247,0.655626,-20.000000,0.032356,-0.031342,-0.320032,0.078896,-1.659832,1.515594,0.025072,-0.100934,-0.577504,0.283032,4.955113,-20.000000,20.000000,0.426432
8091.600279,0.378546,0.972712,-0.124607,-0.262592,0.102604,-0.152686,0.537653,-0.765879,0.133262,-1.788030,-1.308352,20.000000,-0.256247,-0.067623,0.105426,0.692365,-20.000000,0.072289,-0.028549,-0.365417,0.074318,-1.656007,1.499715,0.047621,-0.107850,-0.571168,0.281973,5.026189,-20.000000,20.000000,0.464693
8091.617606,0.384962,0.959721,-0.108953,-0.224587,0.130365,-0.002837,0.542648,-0.746318,-0.055238,-1.806061,-1.298163,20.000000,-0.288218,-0.100631,0.149254,0.733207,-20.000000,0.087557,-0.003619,-0.396823,0.095689,-1.659374,1.506935,0.031483,-0.137067,-0.547512,0.283597,5.081473,-20.000000,20.000000,0.507423
8091.637239,0.379938,0.941512,-0.121206,-0.204721,0.141174,0.020490,0.555565,-0.736662,-0.125407,-1.814150,-1.292221,20.000000,-0.333754,-0.098434,0.180788,0.758419,-20.000000,0.101829,0.006006,-0.423262,0.116406,-1.651785,1.493532,0.005618,-0.130674,-0.550385,0.291098,5.137641,-20.000000,20.000000,0.533249
8091.657361,0.372701,0.937520,-0.127012,-0.216960,0.127330,0.039829,0.565912,-0.725797,-0.229265,-1.817659,-1.296384,20.000000,-0.323899,-0.080871,0.167949,0.731185,-20.000000,0.086075,-0.005994,-0.429570,0.163288,-1.658740,1.491840,-0.010342,-0.122369,-0.543368,0.290677,5.170411,-20.000000,20.000000,0.557334
8091.677179,0.365772,0.943218,-0.125945,-0.224924,0.122614,0.079279,0.570915,-0.724391,-0.245686,-1.822398,-1.303126,20.000000,-0.291919,-0.076725,0.174203,0.724770,-20.000000,0.059725,-0.035544,-0.431917,0.189481,-1.674660,1.484919,-0.012364,-0.108285,-0.539795,0.286690,5.196969,-20.000000,20.000000,0.589275
8091.697133,0.333403,0.957131,-0.113464,-0.227000,0.115196,0.080027,0.562395,-0.730477,-0.155167,-1.828287,-1.287536,20.000000,-0.257712,-0.081413,0.197422,0.756875,-20.000000,0.024387,-0.071531,-0.445790,0.177358,-1.677651,1.485360,0.000917,-0.103622,-0.542706,0.276889,5.211238,-20.000000,20.000000,0.625842
8091.717524,0.300294,0.993107,-0.112756,-0.229194,0.098164,0.018774,0.543884,-0.742542,0.047191,-1.813990,-1.271043,20.000000,-0.255569,-0.093739,0.234974,0.814134,-20.000000,-0.005182,-0.093423,-0.459209,0.143191,-1.671319,1.489610,-0.017874,-0.118500,-0.545843,0.272276,5.219619,-20.000000,20.000000,0.655452
8091.737224,0.310194,1.008495,-0.122648,-0.245748,0.096915,-0.042218,0.546900,-0.739759,0.097793,-1.791834,-1.247114,20.000000,-0.249545,-0.078762,0.275944,0.861287,-20.000000,-0.016770,-0.087703,-0.460962,0.115195,-1.665913,1.492181,-0.006337,-0.122136,-0.555497,0.265098,5.245670,-20.000000,20.000000,0.705086
8091.757234,0.343569,0.981284,-0.113938,-0.246102,0.119554,-0.093615,0.555629,-0.736117,0.113723,-1.782700,-1.226137,20.000000,-0.257401,-0.089785,0.303041,0.903678,-20.000000,-0.002031,-0.077602,-0.462985,0.079932,-1.647034,1.483339,-0.005287,-0.126700,-0.571715,0.266187,5.263952,-20.000000,20.000000,0.756979
8091.777281,0.379754,0.953438,-0.131019,-0.242517,0.151579,-0.102213,0.570208,-0.716450,0.138108,-1.770963,-1.221607,20.000000,-0.298465,-0.072261,0.368831,0.960419,-20.000000,0.027789,-0.056655,-0.475725,0.048911,-1.637514,1.492474,0.001460,-0.128410,-0.573499,0.276108,5.283258,-20.000000,20.000000,0.802134
8091.797209,0.393651,0.948796,-0.134625,-0.233468,0.153303,-0.072747,0.575283,-0.709888,0.082974,-1.766160,-1.217465,20.000000,-0.293588,-0.070364,0.384839,0.969826,-20.000000,0.046743,-0.042276,-0.473871,0.055754,-1.642259,1.500538,0.002111,-0.133036,-0.580326,0.281189,5.285739,-20.000000,20.000000,0.847171
8091.817177,0.386302,0.961178,-0.121666,-0.218812,0.169235,0.007625,0.557476,-0.701557,0.003617,-1.797569,-1.200496,20.000000,-0.295821,-0.088078,0.403900,0.975002,-20.000000,0.075747,-0.035488,-0.476039,0.062979,-1.636919,1.500581,0.023681,-0.145298,-0.564133,0.293099,5.297151,-20.000000,20.000000,0.895491
8091.837216,0.374330,0.974311,-0.115856,-0.177072,0.175160,0.021341,0.534100,-0.695365,-0.006703,-1.803461,-1.180334,20.000000,-0.268187,-0.098598,0.439311,0.996521,-20.000000,0.068220,-0.040907,-0.483322,0.059882,-1.655075,1.488445,0.021553,-0.139735,-0.557046,0.300324,5.321695,-20.000000,20.000000,0.931493
8091.857239,0.370415,0.984686,-0.108283,-0.166393,0.162411,0.018271,0.536996,-0.692771,-0.043450,-1.797917,-1.175077,20.000000,-0.251810,-0.090604,0.442648,1.001684,-20.000000,0.061271,-0.052361,-0.483852,0.080671,-1.658630,1.485765,0.025013,-0.125431,-0.548920,0.310983,5.336610,-20.000000,20.000000,0.957538
8091.877168,0.409522,0.972585,-0.122877,-0.150973,0.159341,0.020018,0.558304,-0.682567,-0.041305,-1.784997,-1.172407,20.000000,-0.243251,-0.037285,0.474808,1.020841,-20.000000,0.039006,-0.066584,-0.497675,0.075869,-1.662744,1.487530,0.016244,-0.097379,-0.541095,0.314936,5.342009,-20.000000,20.000000,0.987890
8091.897169,0.430211,0.953062,-0.118421,-0.171761,0.148289,-0.016862,0.584766,-0.685137,0.020876,-1.770048,-1.191273,20.000000,-0.262884,-0.049094,0.473758,1.021292,-20.000000,0.045425,-0.075243,-0.493393,0.086059,-1.645893,1.477809,0.015623,-0.101969,-0.549229,0.315723,5.339226,-20.000000,20.000000,1.025575
8091.917425,0.429256,0.947045,-0.126355,-0.181751,0.141623,-0.027837,0.578609,-0.682475,0.046056,-1.764514,-1.186111,20.000000,-0.278475,-0.065177,0.491223,1.021625,-20.000000,0.024001,-0.089476,-0.493531,0.088987,-1.647807,1.469682,0.001045,-0.111875,-0.557669,0.312735,5.332575,-20.000000,20.000000,1.054962
8091.937140,0.418034,0.954436,-0.129380,-0.169772,0.145234,-0.038942,0.561386,-0.683102,0.031090,-1.765168,-1.174424,20.000000,-0.290686,-0.070218,0.491497,1.024645,-20.000000,0.003099,-0.080113,-0.483117,0.099732,-1.646894,1.478030,-0.021879,-0.124157,-0.555983,0.311832,5.325179,-20.000000,20.000000,1.084903
8091.959184,0.411481,0.958366,-0.122867,-0.163146,0.143313,-0.039940,0.559295,-0.682354,0.040125,-1.763944,-1.170713,20.000000,-0.288258,-0.078286,0.490284,1.028388,-20.000000,0.013934,-0.072719,-0.475454,0.104331,-1.640646,1.482148,-0.011996,-0.132539,-0.555906,0.311568,5.317576,-20.000000,20.000000,1.114951
8091.977161,0.420738,0.952917,-0.126223,-0.162179,0.140497,-0.047407,0.563369,-0.674993,0.050031,-1.760468,-1.173648,20.000000,-0.292781,-0.071409,0.484614,1.028856,-20.000000,0.025273,-0.063212,-0.464779,0.115977,-1.634300,1.490623,-0.009750,-0.138491,-0.559512,0.307333,5.306313,-20.000000,20.000000,1.144106
8091.997203,0.434267,0.938788,-0.130005,-0.155578,0.139534,-0.049148,0.568850,-0.668212,0.026205,-1.759754,-1.174722,20.000000,-0.298365,-0.070763,0.481686,1.028936,-20.000000,0.035605,-0.062589,-0.459891,0.117638,-1.635196,1.489211,0.001486,-0.134426,-0.559575,0.304995,5.292467,-20.000000,20.000000,1.175148
8092.017174,0.434345,0.914841,-0.136056,-0.149103,0.128966,-0.032518,0.577466,-0.670918,0.034164,-1.759352,-1.183268,20.000000,-0.305217,-0.074038,0.481464,1.023586,-20.000000,0.046147,-0.055472,-0.455163,0.118547,-1.645414,1.487145,0.006714,-0.135745,-0.558338,0.303555,5.271634,-20.000000,20.000000,1.215664
8092.037150,0.429705,0.910117,-0.133497,-0.145154,0.123965,-0.023423,0.577946,-0.672518,0.040916,-1.761587,-1.188047,20.000000,-0.297411,-0.074500,0.467790,1.013401,-20.000000,0.040803,-0.060654,-0.453782,0.116656,-1.649236,1.487304,0.007726,-0.132713,-0.555879,0.303004,5.248199,-20.000000,20.000000,1.254307
8092.057155,0.413387,0.910495,-0.122624,-0.143231,0.123963,-0.017353,0.582101,-0.672578,0.033945,-1.767394,-1.183585,20.000000,-0.266756,-0.067217,0.468920,1.015365,-20.000000,0.041887,-0.068649,-0.455298,0.112039,-1.647952,1.486103,0.023020,-0.130773,-0.549366,0.298824,5.234820,-20.000000,20.000000,1.289871
8092.077138,0.408964,0.910669,-0.122787,-0.145003,0.122002,-0.022316,0.585623,-0.672025,0.038184,-1.766643,-1.185240,20.000000,-0.271811,-0.069393,0.454090,1.007194,-20.000000,0.040050,-0.069411,-0.450163,0.115789,-1.644900,1.484910,0.017643,-0.132834,-0.549041,0.298485,5.221757,-20.000000,20.000000,1.326677
8092.100949,0.408433,0.911660,-0.126082,-0.143520,0.120859,-0.027571,0.587997,-0.673097,0.040441,-1.767186,-1.186015,20.000000,-0.282304,-0.068467,0.437300,0.999482,-20.000000,0.038165,-0.067607,-0.444857,0.117821,-1.643367,1.486020,0.011343,-0.132346,-0.548319,0.297525,5.210252,-20.000000,20.000000,1.360070
8092.117336,0.409499,0.908646,-0.129284,-0.143488,0.119820,-0.026764,0.589436,-0.673266,0.024377,-1.768422,-1.189075,20.000000,-0.290019,-0.067170,0.422240,0.992835,-20.000000,0.041407,-0.062170,-0.437193,0.121086,-1.640933,1.486974,0.007823,-0.133986,-0.547024,0.297287,5.196253,-20.000000,20.000000,1.394718
8092.137138,0.411483,0.908391,-0.127093,-0.142174,0.120417,-0.022112,0.580953,-0.677445,0.020199,-1.765472,-1.193187,20.000000,-0.278678,-0.065084,0.413271,0.985999,-20.000000,0.041730,-0.057546,-0.429384,0.121265,-1.640744,1.487676,0.014421,-0.136320,-0.548406,0.303600,5.179804,-20.000000,20.000000,1.432486
8092.157158,0.410435,0.909690,-0.122868,-0.146955,0.117577,-0.014943,0.577030,-0.679948,0.035887,-1.765011,-1.198033,20.000000,-0.282036,-0.075348,0.411592,0.983473,-20.000000,0.040411,-0.055398,-0.424112,0.121120,-1.638391,1.487203,0.005022,-0.143601,-0.548569,0.301925,5.160680,-20.000000,20.000000,1.475371
8092.177127,0.419085,0.905233,-0.126566,-0.156496,0.114842,-0.027737,0.591714,-0.668417,-0.006576,-1.764094,-1.206868,20.000000,-0.280853,-0.071464,0.388424,0.967355,-20.000000,0.043180,-0.065773,-0.412815,0.129566,-1.632135,1.481844,0.013277,-0.134819,-0.549549,0.299069,5.138864,-20.000000,20.000000,1.513933
8092.197248,0.430292,0.894318,-0.135762,-0.156014,0.117391,-0.020990,0.592735,-0.667281,-0.022751,-1.760891,-1.214650,20.000000,-0.300938,-0.071891,0.374064,0.951277,-20.000000,0.044311,-0.066628,-0.404795,0.131324,-1.633893,1.477291,0.008531,-0.131688,-0.551079,0.297913,5.115591,-20.000000,20.000000,1.555717
8092.217159,0.431832,0.892232,-0.128641,-0.167480,0.115827,-0.013463,0.583521,-0.675834,-0.030703,-1.760718,-1.222819,20.000000,-0.313795,-0.079110,0.358038,0.934613,-20.000000,0.035797,-0.057273,-0.397608,0.134175,-1.631302,1.487443,-0.006212,-0.126686,-0.556574,0.296688,5.081902,-20.000000,20.000000,1.603966
8092.237149,0.431206,0.888960,-0.128398,-0.171551,0.118224,-0.011552,0.583417,-0.678165,-0.023346,-1.760591,-1.227243,20.000000,-0.303667,-0.078358,0.350938,0.928310,-20.000000,0.040553,-0.055749,-0.394524,0.128073,-1.632633,1.489396,0.002085,-0.126502,-0.558952,0.295116,5.048868,-20.000000,20.000000,1.650481
8092.257154,0.431186,0.883659,-0.128123,-0.178591,0.119109,-0.010878,0.585821,-0.678364,-0.023368,-1.758779,-1.232935,20.000000,-0.297101,-0.075396,0.339978,0.919181,-20.000000,0.045282,-0.054715,-0.390827,0.127568,-1.633218,1.489891,0.008464,-0.125536,-0.559460,0.295021,5.016955,-20.000000,20.000000,1.698612
8092.277171,0.436541,0.876885,-0.127362,-0.189636,0.119868,-0.029966,0.596556,-0.679856,-0.007462,-1.753767,-1.245559,20.000000,-0.304484,-0.076037,0.325087,0.909201,-20.000000,0.051415,-0.049608,-0.384769,0.127594,-1.625183,1.490648,0.006214,-0.129064,-0.560513,0.292080,4.985922,-20.000000,20.000000,1.744427
8092.297312,0.432311,0.878448,-0.117405,-0.195967,0.114954,-0.008682,0.605793,-0.681929,-0.002292,-1.753845,-1.258823,20.000000,-0.283143,-0.087267,0.299827,0.888748,-20.000000,0.049645,-0.048578,-0.376529,0.133512,-1.632046,1.492932,0.015308,-0.123497,-0.558185,0.307619,4.956359,-20.000000,20.000000,1.792972
8092.317260,0.427613,0.873860,-0.120468,-0.197054,0.115957,0.000492,0.608265,-0.683456,-0.003835,-1.757127,-1.265801,20.000000,-0.290713,-0.084835,0.286793,0.876108,-20.000000,0.052855,-0.047804,-0.374169,0.131998,-1.629398,1.493373,0.011779,-0.121050,-0.559428,0.310559,4.926286,-20.000000,20.000000,1.839257
8092.337191,0.428188,0.870412,-0.119219,-0.202436,0.114341,-0.016536,0.601050,-0.687713,0.001314,-1.754143,-1.272280,20.000000,-0.299920,-0.096521,0.266672,0.859806,-20.000000,0.051689,-0.045089,-0.366457,0.135153,-1.630402,1.488972,0.002432,-0.125880,-0.563467,0.314227,4.895253,-20.000000,20.000000,1.884651
8092.357169,0.435378,0.860232,-0.127055,-0.209380,0.108447,-0.027266,0.603688,-0.692364,-0.021515,-1.747114,-1.275902,20.000000,-0.310208,-0.074681,0.251934,0.840777,-20.000000,0.044377,-0.042789,-0.357409,0.140667,-1.632420,1.502082,-0.008354,-0.116523,-0.558107,0.303027,4.874274,-20.000000,20.000000,1.931981
8092.377206,0.435679,0.846823,-0.123422,-0.212432,0.111108,-0.018169,0.608718,-0.696966,-0.064097,-1.752074,-1.280436,20.000000,-0.306805,-0.075963,0.238459,0.820652,-20.000000,0.039462,-0.043938,-0.350995,0.147412,-1.640231,1.513276,-0.007494,-0.117570,-0.555288,0.290760,4.858426,-20.000000,20.000000,1.977911
8092.397187,0.411510,0.842143,-0.121457,-0.214679,0.117213,-0.017298,0.608796,-0.701328,-0.050858,-1.760695,-1.283697,20.000000,-0.310509,-0.091191,0.219912,0.805975,-20.000000,0.047573,-0.049306,-0.346687,0.150443,-1.626976,1.501469,-0.012620,-0.126333,-0.562445,0.295480,4.843453,-20.000000,20.000000,2.015548
8092.417307,0.393905,0.848318,-0.121306,-0.223687,0.119034,-0.018354,0.611058,-0.699872,-0.031793,-1.762082,-1.287575,20.000000,-0.315639,-0.106978,0.209297,0.796473,-20.000000,0.051307,-0.046152,-0.344183,0.152721,-1.631953,1.504755,-0.010155,-0.135748,-0.561548,0.292584,4.826426,-20.000000,20.000000,2.054868
8092.437207,0.389333,0.849348,-0.132333,-0.230789,0.119616,-0.020543,0.614374,-0.699672,0.003294,-1.759274,-1.295265,20.000000,-0.317643,-0.083506,0.195685,0.787641,-20.000000,0.050077,-0.041046,-0.343050,0.153949,-1.634192,1.506864,-0.015595,-0.123368,-0.574595,0.290155,4.806426,-20.000000,20.000000,2.095216
8092.457179,0.370970,0.838734,-0.130541,-0.239356,0.118093,0.012243,0.623769,-0.696769,-0.006224,-1.766911,-1.305442,20.000000,-0.324097,-0.088661,0.181850,0.774147,-20.000000,0.049125,-0.032409,-0.337715,0.161022,-1.631503,1.515751,-0.021196,-0.138231,-0.576528,0.297348,4.780903,-20.000000,20.000000,2.139592
8092.477331,0.363415,0.835565,-0.129885,-0.238351,0.119871,0.005712,0.625190,-0.696818,0.004869,-1.771107,-1.308636,20.000000,-0.318607,-0.091429,0.171146,0.767839,-20.000000,0.050100,-0.036105,-0.337022,0.158893,-1.631970,1.515229,-0.017074,-0.136382,-0.579430,0.299996,4.755464,-20.000000,20.000000,2.182445
8092.499123,0.370342,0.823976,-0.123423,-0.254976,0.126767,0.001920,0.633320,-0.697969,0.008699,-1.774937,-1.320907,20.000000,-0.302216,-0.083044,0.164974,0.767634,-20.000000,0.063823,-0.047450,-0.339127,0.155152,-1.631191,1.515638,0.005777,-0.115734,-0.583496,0.302769,4.735228,-20.000000,20.000000,2.230350
8092.517135,0.377674,0.806518,-0.120296,-0.249090,0.141884,-0.022544,0.636803,-0.705288,-0.004862,-1.777567,-1.325186,20.000000,-0.268611,-0.085488,0.159156,0.758006,-20.000000,0.065032,-0.052916,-0.340330,0.150196,-1.634999,1.506511,0.028298,-0.126314,-0.576808,0.307629,4.718547,-20.000000,20.000000,2.286731
8092.537204,0.373899,0.803924,-0.125227,-0.240484,0.144427,-0.038461,0.631759,-0.706614,-0.013466,-1.772506,-1.322052,20.000000,-0.291376,-0.092304,0.166597,0.765286,-20.000000,0.049473,-0.043828,-0.339371,0.142552,-1.636862,1.505449,-0.003406,-0.140236,-0.571401,0.311079,4.701790,-20.000000,20.000000,2.331779
8092.557153,0.373610,0.802822,-0.127089,-0.237991,0.142200,-0.052449,0.632728,-0.707051,-0.009865,-1.770407,-1.323478,20.000000,-0.303655,-0.091298,0.165539,0.765173,-20.000000,0.046762,-0.040886,-0.337665,0.138377,-1.633993,1.506866,-0.012189,-0.139725,-0.570043,0.311236,4.683989,-20.000000,20.000000,2.371738
8092.577292,0.373042,0.799806,-0.126890,-0.244938,0.141584,-0.045888,0.626478,-0.710311,-0.014045,-1.767119,-1.326312,20.000000,-0.317885,-0.093563,0.173033,0.771117,-20.000000,0.046524,-0.045009,-0.337356,0.132570,-1.630489,1.507515,-0.021164,-0.130125,-0.568609,0.306452,4.666845,-20.000000,20.000000,2.418276
8092.597096,0.373656,0.799174,-0.128111,-0.247465,0.141946,-0.050133,0.626172,-0.709108,-0.004298,-1.766254,-1.328557,20.000000,-0.309599,-0.090944,0.176313,0.771391,-20.000000,0.046922,-0.047183,-0.340151,0.129671,-1.633993,1.507413,-0.013650,-0.127432,-0.569019,0.304546,4.654340,-20.000000,20.000000,2.463762
8092.617308,0.372807,0.800339,-0.127992,-0.250762,0.140536,-0.051489,0.626635,-0.707624,-0.000492,-1.765430,-1.327988,20.000000,-0.299326,-0.089550,0.184689,0.777338,-20.000000,0.046614,-0.046448,-0.343501,0.129072,-1.637437,1.508032,-0.008485,-0.128044,-0.567097,0.303985,4.643205,-20.000000,20.000000,2.509632
8092.637137,0.372414,0.801590,-0.127165,-0.250369,0.141221,-0.044643,0.627276,-0.706015,0.000989,-1.765877,-1.326586,20.000000,-0.295071,-0.087842,0.189855,0.782328,-20.000000,0.048053,-0.046879,-0.347153,0.126311,-1.638129,1.508568,-0.005999,-0.126833,-0.566874,0.303287,4.632388,-20.000000,20.000000,2.554044
8092.657159,0.370219,0.806300,-0.124491,-0.250163,0.138070,-0.030926,0.624929,-0.706501,0.006144,-1.766418,-1.323528,20.000000,-0.289915,-0.079955,0.199725,0.792760,-20.000000,0.043034,-0.040454,-0.350923,0.125006,-1.638647,1.514860,-0.016908,-0.125971,-0.571517,0.309421,4.617000,-20.000000,20.000000,2.595486
8092.677454,0.371041,0.806898,-0.124975,-0.250311,0.137495,-0.031638,0.626047,-0.704211,0.007425,-1.765808,-1.322609,20.000000,-0.289160,-0.081818,0.207151,0.797961,-20.000000,0.044222,-0.042858,-0.353795,0.124090,-1.638098,1.512359,-0.016713,-0.126223,-0.572944,0.311667,4.603927,-20.000000,20.000000,2.636028
8092.697128,0.371813,0.804913,-0.130357,-0.254047,0.134977,-0.029037,0.631309,-0.691720,0.006476,-1.765958,-1.317530,20.000000,-0.303799,-0.080354,0.215177,0.803758,-20.000000,0.049503,-0.040918,-0.353432,0.126644,-1.633755,1.512224,-0.015061,-0.132129,-0.571102,0.312547,4.595103,-20.000000,20.000000,2.675106
8092.717134,0.370650,0.805996,-0.128430,-0.253101,0.135710,-0.027683,0.632067,-0.688798,0.001220,-1.765866,-1.315349,20.000000,-0.300609,-0.081095,0.221017,0.806008,-20.000000,0.049581,-0.042750,-0.353505,0.128335,-1.634104,1.512071,-0.014340,-0.131916,-0.570194,0.313669,4.588147,-20.000000,20.000000,2.716181
8092.737176,0.368326,0.808574,-0.128232,-0.251799,0.135681,-0.027000,0.632131,-0.687461,-0.002570,-1.766786,-1.312967,20.000000,-0.296911,-0.081761,0.226896,0.810659,-20.000000,0.047012,-0.044900,-0.354551,0.128948,-1.635423,1.512022,-0.014316,-0.130921,-0.569499,0.314385,4.580904,-20.000000,20.000000,2.756017
8092.757117,0.368271,0.819629,-0.120563,-0.246971,0.132466,-0.051205,0.628080,-0.690061,0.003184,-1.765462,-1.303435,20.000000,-0.287139,-0.086679,0.239343,0.820209,-20.000000,0.045852,-0.048037,-0.358805,0.125093,-1.635800,1.509412,-0.011906,-0.125813,-0.573366,0.311292,4.577838,-20.000000,20.000000,2.797092
8092.777166,0.369464,0.820538,-0.121791,-0.244701,0.132879,-0.052946,0.629343,-0.688554,0.005973,-1.764104,-1.300625,20.000000,-0.288470,-0.086075,0.243116,0.826130,-20.000000,0.045130,-0.047092,-0.359846,0.123455,-1.635675,1.509332,-0.012915,-0.125849,-0.573791,0.310526,4.574829,-20.000000,20.000000,2.839450
8092.797171,0.370379,0.817561,-0.123092,-0.244271,0.133214,-0.052403,0.631011,-0.685851,0.008697,-1.761981,-1.300786,20.000000,-0.290928,-0.084635,0.251622,0.833830,-20.000000,0.045475,-0.046564,-0.362593,0.121241,-1.635448,1.509135,-0.014198,-0.125922,-0.574045,0.309961,4.571279,-20.000000,20.000000,2.879016
