t,q_left_hip_pitch_joint,q_left_hip_roll_joint,q_left_hip_yaw_joint,q_left_knee_joint,q_left_ankle_pitch_joint,q_left_ankle_roll_joint,q_right_hip_pitch_joint,q_right_hip_roll_joint,q_right_hip_yaw_joint,q_right_knee_joint,q_right_ankle_pitch_joint,q_right_ankle_roll_joint,q_waist_yaw_joint,q_waist_pitch_joint,q_waist_roll_joint,q_left_shoulder_pitch_joint,q_left_shoulder_roll_joint,q_left_shoulder_yaw_joint,q_left_elbow_joint,q_left_wrist_yaw_joint,q_left_wrist_pitch_joint,q_left_wrist_roll_joint,q_right_shoulder_pitch_joint,q_right_shoulder_roll_joint,q_right_shoulder_yaw_joint,q_right_elbow_joint,q_right_wrist_yaw_joint,q_right_wrist_pitch_joint,q_right_wrist_roll_joint,q_head_yaw_joint,q_head_pitch_joint
8004.975398,-0.103063,0.019462,0.014860,0.381668,-0.266813,-0.018504,-0.242078,-0.014477,-0.077178,0.400268,-0.203729,0.065672,-0.053593,0.023714,0.005558,0.175735,0.085231,-0.402760,-0.578398,-0.079862,0.105097,0.010109,0.220986,-0.091942,0.367671,-0.599298,0.114376,0.106241,-0.085641,-0.009923,0.000000
8004.995471,-0.101337,0.020038,0.015627,0.376874,-0.266622,-0.018504,-0.239202,-0.014477,-0.079862,0.395474,-0.203729,0.065481,-0.056469,0.024072,0.005962,0.174201,0.085614,-0.409854,-0.579165,-0.079862,0.106241,0.010872,0.220986,-0.092134,0.375724,-0.600065,0.115335,0.108530,-0.087167,-0.009923,0.000000
8005.015486,-0.100187,0.020421,0.016010,0.372272,-0.263937,-0.018504,-0.235942,-0.015052,-0.082930,0.389530,-0.202003,0.063947,-0.058961,0.024215,0.006124,0.171324,0.087340,-0.419442,-0.579165,-0.079862,0.108149,0.011635,0.220986,-0.092325,0.382243,-0.600257,0.116677,0.110437,-0.088693,-0.009923,0.000000
8005.035395,-0.098269,0.020804,0.017736,0.366904,-0.258759,-0.018695,-0.231915,-0.015244,-0.084272,0.381285,-0.194717,0.061454,-0.060304,0.025435,0.007500,0.167681,0.087532,-0.425003,-0.579357,-0.080437,0.110437,0.012016,0.222328,-0.092517,0.386462,-0.600449,0.119170,0.111963,-0.090219,-0.009827,0.000000
8005.055413,-0.097502,0.021188,0.020421,0.362494,-0.254541,-0.018695,-0.229806,-0.015435,-0.084464,0.374765,-0.188198,0.059345,-0.060304,0.025582,0.009598,0.164996,0.087532,-0.430563,-0.579357,-0.080629,0.112726,0.012779,0.224054,-0.092517,0.390872,-0.600641,0.121087,0.113489,-0.091744,-0.009827,0.000000
8005.075460,-0.095968,0.021188,0.024447,0.357700,-0.251282,-0.018695,-0.229039,-0.015435,-0.084272,0.369013,-0.181295,0.057428,-0.057620,0.024799,0.011286,0.163654,0.087340,-0.438041,-0.579549,-0.081588,0.114634,0.013161,0.225012,-0.093284,0.395474,-0.600641,0.122046,0.115778,-0.093652,-0.009827,0.000000
8005.095475,-0.094051,0.021188,0.026557,0.352715,-0.248214,-0.018695,-0.227697,-0.016010,-0.084272,0.364603,-0.176118,0.056469,-0.057236,0.024373,0.012411,0.163462,0.087532,-0.447053,-0.579549,-0.083121,0.116159,0.013542,0.224821,-0.093859,0.400651,-0.600641,0.123388,0.117304,-0.095179,-0.009827,0.000000
8005.115433,-0.091750,0.019846,0.026940,0.347921,-0.243804,-0.018695,-0.226738,-0.017161,-0.084272,0.361535,-0.170749,0.055702,-0.057428,0.024303,0.012652,0.163462,0.088682,-0.455873,-0.579549,-0.086381,0.117685,0.014305,0.223095,-0.094243,0.407362,-0.600641,0.126072,0.119211,-0.096704,-0.009827,0.000000
8005.135399,-0.089833,0.018504,0.027324,0.343703,-0.241694,-0.018695,-0.225204,-0.018504,-0.084272,0.359234,-0.166914,0.055318,-0.059154,0.024232,0.012893,0.163654,0.089066,-0.458941,-0.579549,-0.091750,0.119974,0.014687,0.222328,-0.094243,0.412731,-0.601024,0.133742,0.121119,-0.097849,-0.009923,0.000000
8005.155502,-0.087915,0.017736,0.028090,0.340443,-0.241311,-0.018695,-0.223670,-0.019462,-0.084272,0.357125,-0.166722,0.055318,-0.060112,0.023446,0.013450,0.163654,0.089257,-0.462201,-0.579549,-0.097502,0.121881,0.015068,0.222520,-0.094243,0.417716,-0.601791,0.142370,0.122644,-0.098993,-0.009827,0.000000
8005.175556,-0.085806,0.017545,0.029624,0.336416,-0.240544,-0.018695,-0.221945,-0.020038,-0.084272,0.354440,-0.166530,0.055318,-0.060304,0.022447,0.014084,0.163079,0.089641,-0.468145,-0.579549,-0.101145,0.124170,0.015831,0.223095,-0.094243,0.422701,-0.602366,0.144864,0.123789,-0.100138,-0.009827,0.000000
8005.195475,-0.083505,0.017161,0.031158,0.331815,-0.235942,-0.018695,-0.219644,-0.020229,-0.084272,0.349647,-0.162120,0.055318,-0.060304,0.021876,0.014561,0.162120,0.090408,-0.475815,-0.579549,-0.105556,0.126078,0.016212,0.223287,-0.094243,0.428071,-0.602558,0.146589,0.126078,-0.101664,-0.009827,0.000000
8005.216210,-0.080629,0.017161,0.032884,0.326446,-0.231723,-0.018695,-0.216192,-0.020229,-0.084272,0.343127,-0.157135,0.055318,-0.060304,0.021733,0.014559,0.160395,0.091558,-0.484252,-0.579549,-0.107665,0.127604,0.016594,0.223287,-0.094243,0.433631,-0.602558,0.146973,0.127604,-0.103189,-0.009923,0.000000
8005.235427,-0.077560,0.016970,0.034226,0.320693,-0.227505,-0.018695,-0.212549,-0.020421,-0.084847,0.337567,-0.153300,0.055318,-0.060688,0.021876,0.014561,0.158093,0.092325,-0.489237,-0.579549,-0.109007,0.129511,0.016594,0.222903,-0.094243,0.440342,-0.604092,0.147548,0.129129,-0.105097,-0.009923,0.000000
8005.255456,-0.074301,0.016970,0.034610,0.314749,-0.224629,-0.018695,-0.210057,-0.020421,-0.086189,0.333157,-0.150424,0.055318,-0.061454,0.022091,0.014644,0.155025,0.092325,-0.493072,-0.579549,-0.109966,0.130655,0.016975,0.222903,-0.094243,0.445136,-0.606201,0.148507,0.131800,-0.106623,-0.009923,0.000000
8005.275518,-0.070658,0.016970,0.034610,0.307655,-0.220603,-0.018504,-0.208139,-0.020421,-0.086765,0.328746,-0.146781,0.054552,-0.061646,0.022091,0.014644,0.151766,0.092709,-0.499783,-0.579549,-0.110541,0.132563,0.017357,0.222903,-0.094434,0.450696,-0.607352,0.150616,0.133707,-0.108530,-0.009827,0.000000
8005.295457,-0.067590,0.016778,0.034610,0.301711,-0.216959,-0.018120,-0.206030,-0.020421,-0.086957,0.323953,-0.142370,0.053401,-0.061646,0.022091,0.014644,0.148507,0.093859,-0.509754,-0.579741,-0.110925,0.134851,0.017738,0.222903,-0.094434,0.455490,-0.609461,0.152341,0.135996,-0.110056,-0.009827,0.000000
8005.315566,-0.065481,0.016586,0.035952,0.296725,-0.210824,-0.017928,-0.204496,-0.020421,-0.086957,0.319735,-0.136618,0.052059,-0.061646,0.021591,0.014880,0.146397,0.094626,-0.517040,-0.579741,-0.111500,0.136377,0.018120,0.222903,-0.094818,0.460284,-0.612721,0.154450,0.137903,-0.110819,-0.009827,0.000000
8005.335534,-0.062221,0.016395,0.038637,0.291356,-0.205838,-0.017161,-0.202387,-0.020421,-0.086957,0.314749,-0.129140,0.050141,-0.062413,0.020240,0.016874,0.144864,0.095201,-0.522792,-0.580124,-0.112459,0.138666,0.018120,0.221945,-0.095777,0.466995,-0.617515,0.158093,0.139811,-0.112345,-0.009827,0.000000
8005.355460,-0.060304,0.016395,0.039403,0.286946,-0.204880,-0.016970,-0.200661,-0.020421,-0.086957,0.310147,-0.128373,0.049758,-0.063180,0.020243,0.017517,0.144671,0.095393,-0.525669,-0.580508,-0.113801,0.140192,0.018120,0.221369,-0.096735,0.472747,-0.622116,0.163846,0.141718,-0.114252,-0.009827,0.000000
8005.375439,-0.058578,0.016395,0.039595,0.282344,-0.202387,-0.016778,-0.198743,-0.019846,-0.086957,0.304587,-0.125305,0.049758,-0.064331,0.020675,0.018005,0.143521,0.095585,-0.531805,-0.580891,-0.114759,0.141336,0.018501,0.219644,-0.097311,0.478116,-0.624992,0.173817,0.143244,-0.116159,-0.009827,0.000000
8005.395735,-0.056277,0.016395,0.040746,0.276592,-0.198743,-0.016778,-0.196634,-0.019270,-0.086957,0.299602,-0.120512,0.048991,-0.065097,0.021323,0.019059,0.141604,0.097119,-0.541775,-0.580891,-0.115526,0.142481,0.018883,0.217726,-0.097502,0.482718,-0.628444,0.177269,0.145151,-0.118067,-0.009923,0.000000
8005.415852,-0.053018,0.016395,0.043238,0.271031,-0.195484,-0.016778,-0.194525,-0.019079,-0.086957,0.295958,-0.116293,0.047648,-0.065672,0.021337,0.021633,0.140262,0.098077,-0.548103,-0.581083,-0.116677,0.144007,0.019264,0.215617,-0.097694,0.486744,-0.630553,0.177652,0.146677,-0.119974,-0.009827,0.000000
8005.435436,-0.048800,0.016586,0.049566,0.263170,-0.192607,-0.016778,-0.191457,-0.018887,-0.086957,0.291356,-0.115718,0.046881,-0.066823,0.021557,0.022682,0.139878,0.099228,-0.554047,-0.581467,-0.123196,0.146677,0.020027,0.213508,-0.097694,0.494414,-0.631895,0.178035,0.147821,-0.121881,-0.009827,0.000000
8005.455511,-0.046881,0.017353,0.054743,0.257609,-0.189923,-0.016778,-0.189732,-0.018312,-0.086957,0.286946,-0.114568,0.046498,-0.068165,0.021203,0.023239,0.139878,0.100379,-0.558457,-0.581658,-0.131057,0.148584,0.020409,0.212933,-0.097886,0.502275,-0.632087,0.178035,0.149347,-0.123026,-0.009827,0.000000
8005.475460,-0.044772,0.017545,0.056469,0.252432,-0.186855,-0.016778,-0.188006,-0.017736,-0.086957,0.282919,-0.112075,0.046114,-0.068932,0.020706,0.023793,0.139878,0.101337,-0.561525,-0.581658,-0.138344,0.151255,0.020790,0.212358,-0.098269,0.509754,-0.632087,0.178802,0.151636,-0.124170,-0.009923,0.000000
8005.495449,-0.041704,0.017736,0.057620,0.246871,-0.183787,-0.016778,-0.186280,-0.017353,-0.086957,0.279276,-0.109199,0.045731,-0.070083,0.020563,0.023952,0.139111,0.103446,-0.567661,-0.582042,-0.142179,0.152781,0.021172,0.211015,-0.098461,0.515889,-0.632662,0.178994,0.152781,-0.125315,-0.009827,0.000000
8005.515458,-0.039787,0.018312,0.060304,0.241886,-0.181678,-0.016778,-0.184363,-0.016394,-0.086957,0.275442,-0.108240,0.045348,-0.071808,0.020065,0.024345,0.137193,0.106322,-0.577631,-0.582425,-0.144288,0.154306,0.021935,0.209481,-0.098461,0.521642,-0.633237,0.178994,0.153925,-0.126841,-0.009827,0.000000
8005.535375,-0.038253,0.019270,0.062221,0.238051,-0.179569,-0.016778,-0.182637,-0.015435,-0.086957,0.271223,-0.106131,0.044964,-0.073151,0.019923,0.024503,0.134892,0.107473,-0.581467,-0.582617,-0.145055,0.155832,0.021935,0.207181,-0.099036,0.527203,-0.633812,0.179186,0.155451,-0.128366,-0.009827,0.000000
8005.555384,-0.036527,0.020229,0.064331,0.233258,-0.177460,-0.016778,-0.181295,-0.013901,-0.086573,0.266046,-0.102679,0.043622,-0.073534,0.020211,0.024830,0.132208,0.107857,-0.585493,-0.582617,-0.145439,0.157741,0.022697,0.204112,-0.100187,0.535639,-0.633812,0.179761,0.158122,-0.130274,-0.009827,0.000000
8005.575454,-0.034226,0.020804,0.066056,0.227505,-0.174009,-0.016778,-0.179186,-0.012943,-0.086189,0.260102,-0.099420,0.042471,-0.074301,0.019436,0.026502,0.129140,0.108048,-0.589520,-0.583001,-0.146205,0.160029,0.023079,0.201428,-0.101337,0.541775,-0.634004,0.180720,0.160029,-0.131800,-0.009923,0.000000
8005.595403,-0.032884,0.020996,0.070083,0.221753,-0.171324,-0.016778,-0.178035,-0.012176,-0.085998,0.255884,-0.097119,0.041512,-0.075835,0.019365,0.026581,0.125497,0.108048,-0.595464,-0.583192,-0.148123,0.162318,0.023460,0.199702,-0.102296,0.546185,-0.634771,0.183021,0.161937,-0.133326,-0.009827,0.000000
8005.615754,-0.031350,0.021379,0.075835,0.216576,-0.168831,-0.016778,-0.176118,-0.011984,-0.086765,0.251857,-0.095393,0.041321,-0.077752,0.019294,0.026660,0.121470,0.108048,-0.603709,-0.583192,-0.151958,0.163844,0.024223,0.198168,-0.103638,0.552130,-0.634963,0.183980,0.163844,-0.134851,-0.009923,0.000000
8005.635464,-0.028666,0.021763,0.079094,0.212166,-0.166530,-0.016778,-0.172858,-0.011409,-0.087340,0.247447,-0.093476,0.040937,-0.077944,0.019151,0.026658,0.116485,0.108048,-0.614638,-0.583384,-0.161353,0.166133,0.024986,0.197209,-0.105939,0.559416,-0.634963,0.185705,0.165751,-0.135996,-0.009635,0.000000
8005.655587,-0.025215,0.021955,0.080245,0.208331,-0.164996,-0.016778,-0.169790,-0.010642,-0.087340,0.242653,-0.091942,0.039787,-0.077944,0.018797,0.027213,0.114376,0.108048,-0.619815,-0.584918,-0.166147,0.166896,0.025749,0.196251,-0.108431,0.568619,-0.635155,0.186664,0.167659,-0.137140,-0.008293,0.000000
8005.675440,-0.022147,0.022530,0.082546,0.204880,-0.164421,-0.016778,-0.166147,-0.009875,-0.087340,0.238243,-0.091366,0.039212,-0.077752,0.018371,0.027686,0.113417,0.108048,-0.625759,-0.586452,-0.169981,0.168040,0.026512,0.195100,-0.111116,0.575905,-0.635730,0.188006,0.169948,-0.138285,-0.006280,0.000000
8005.695482,-0.020229,0.022722,0.086381,0.202962,-0.164229,-0.016778,-0.163654,-0.009491,-0.087148,0.236134,-0.091175,0.039020,-0.078136,0.018300,0.027765,0.111308,0.108048,-0.632662,-0.586835,-0.172667,0.169185,0.026894,0.194334,-0.113225,0.579933,-0.636497,0.191074,0.171855,-0.139811,-0.002828,0.000000
8005.715870,-0.018887,0.022913,0.091366,0.202387,-0.164229,-0.016778,-0.162120,-0.009299,-0.087148,0.235559,-0.090983,0.038828,-0.078711,0.018805,0.028337,0.108816,0.108240,-0.639373,-0.587027,-0.173433,0.170711,0.027275,0.193758,-0.114951,0.582808,-0.637264,0.194525,0.172618,-0.141336,0.000144,0.000000
8005.737153,-0.017736,0.023105,0.095585,0.202387,-0.164229,-0.016778,-0.160778,-0.009108,-0.087148,0.235367,-0.091175,0.038637,-0.078903,0.020171,0.029410,0.105939,0.108240,-0.646468,-0.587602,-0.173625,0.172618,0.027275,0.193375,-0.117252,0.585493,-0.637839,0.199894,0.173381,-0.142481,0.003116,0.000000
8005.759784,-0.017736,0.023105,0.095585,0.202387,-0.164229,-0.016778,-0.160778,-0.009108,-0.087148,0.235367,-0.091175,0.038637,-0.078903,0.020171,0.029410,0.105939,0.108240,-0.646468,-0.587602,-0.173625,0.172618,0.027275,0.193375,-0.117252,0.585493,-0.637839,0.199894,0.173381,-0.142481,0.003116,0.000000
8005.775443,-0.016586,0.023105,0.096352,0.202195,-0.164229,-0.016778,-0.159819,-0.009108,-0.087148,0.235367,-0.091558,0.038637,-0.078903,0.022751,0.029947,0.103638,0.108240,-0.648577,-0.588944,-0.174009,0.173762,0.027657,0.192608,-0.119745,0.588753,-0.638223,0.205838,0.174525,-0.144388,0.006471,0.000000
8005.795389,-0.016394,0.023105,0.096352,0.201620,-0.164421,-0.016778,-0.159627,-0.009299,-0.087148,0.235367,-0.092325,0.038637,-0.078328,0.024598,0.028052,0.102679,0.108240,-0.648769,-0.589136,-0.174009,0.174525,0.027657,0.192416,-0.120320,0.590862,-0.638223,0.206605,0.174907,-0.144770,0.007334,0.000000
8005.815492,-0.016010,0.022913,0.096543,0.201044,-0.164421,-0.016778,-0.159627,-0.009299,-0.087148,0.235367,-0.092517,0.038637,-0.078328,0.024741,0.028055,0.101912,0.109007,-0.648769,-0.589328,-0.174584,0.175288,0.027657,0.192224,-0.120512,0.594313,-0.638223,0.206605,0.175288,-0.145151,0.008197,0.000000
8005.835444,-0.015819,0.022913,0.096735,0.201044,-0.164613,-0.016778,-0.159436,-0.009299,-0.087148,0.235367,-0.092517,0.038637,-0.078136,0.024599,0.028213,0.101720,0.109582,-0.648769,-0.589328,-0.175159,0.176051,0.027657,0.192032,-0.120512,0.598148,-0.638414,0.206797,0.175670,-0.145151,0.008677,0.000000
8005.855419,-0.015627,0.022913,0.096927,0.200852,-0.164613,-0.016778,-0.159436,-0.009299,-0.087148,0.235367,-0.092517,0.038637,-0.078136,0.023888,0.028843,0.101529,0.109966,-0.648769,-0.589328,-0.175735,0.176051,0.027657,0.192032,-0.120512,0.600832,-0.638414,0.206797,0.175670,-0.145151,0.009156,0.000000
8005.875483,-0.015627,0.022913,0.097119,0.200852,-0.164613,-0.016778,-0.159436,-0.009299,-0.087148,0.235367,-0.092517,0.038445,-0.078136,0.023455,0.028351,0.101337,0.109966,-0.648769,-0.589328,-0.176310,0.176051,0.027657,0.192032,-0.120512,0.602175,-0.638414,0.206797,0.175670,-0.145151,0.009252,0.000000
8005.895438,-0.015435,0.022913,0.097502,0.200852,-0.164613,-0.016778,-0.159436,-0.009299,-0.086957,0.235367,-0.092517,0.038445,-0.078136,0.023094,0.027941,0.101145,0.109966,-0.648769,-0.589328,-0.176693,0.176051,0.028038,0.192224,-0.120704,0.602558,-0.638414,0.206989,0.176051,-0.145533,0.009540,0.000000
8005.915457,-0.014860,0.022913,0.098077,0.200852,-0.164613,-0.016778,-0.159244,-0.009299,-0.086957,0.235367,-0.092709,0.038445,-0.078136,0.022878,0.027695,0.100762,0.109966,-0.648769,-0.589328,-0.176885,0.176051,0.028038,0.192224,-0.120704,0.602750,-0.638414,0.206989,0.176051,-0.145533,0.009635,0.000000
8005.936106,-0.014093,0.022913,0.098653,0.200852,-0.164804,-0.016778,-0.158669,-0.009299,-0.086957,0.235367,-0.094051,0.038445,-0.078136,0.022876,0.027534,0.100186,0.110157,-0.648961,-0.589328,-0.177460,0.176051,0.028038,0.192032,-0.120704,0.602750,-0.638414,0.206989,0.176051,-0.145914,0.009732,0.000000
8005.955435,-0.013326,0.022913,0.099228,0.200852,-0.166338,-0.016778,-0.157710,-0.009299,-0.086957,0.235367,-0.096160,0.038445,-0.078136,0.022876,0.027534,0.099611,0.110157,-0.648961,-0.589520,-0.177652,0.176051,0.028038,0.192032,-0.120704,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009827,0.000000
8005.975380,-0.012367,0.022913,0.099420,0.200852,-0.167489,-0.016778,-0.156559,-0.009299,-0.086765,0.235367,-0.097502,0.038445,-0.078136,0.023089,0.027297,0.099228,0.110157,-0.648961,-0.589712,-0.177844,0.176051,0.028038,0.192032,-0.121087,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009827,0.000000
8005.995367,-0.011217,0.022913,0.099420,0.200852,-0.168639,-0.016778,-0.155409,-0.009299,-0.086765,0.235367,-0.099036,0.038445,-0.078136,0.023591,0.027387,0.099036,0.110157,-0.648961,-0.589903,-0.177844,0.176051,0.028038,0.192416,-0.121279,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009923,0.000000
8006.015424,-0.009299,0.022913,0.099995,0.200852,-0.169981,-0.016778,-0.153492,-0.009299,-0.086765,0.235367,-0.100570,0.039787,-0.078136,0.024739,0.027732,0.098845,0.110157,-0.648961,-0.589903,-0.178227,0.176433,0.028038,0.192800,-0.121470,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009923,0.000000
8006.035412,-0.006999,0.022913,0.100379,0.200852,-0.171133,-0.016778,-0.151191,-0.009299,-0.086765,0.235367,-0.102104,0.040746,-0.078136,0.025749,0.028881,0.098845,0.110157,-0.648961,-0.589903,-0.178419,0.176433,0.028038,0.192800,-0.121662,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009923,0.000000
8006.055426,-0.005848,0.022913,0.101337,0.201044,-0.172283,-0.016778,-0.150041,-0.009299,-0.086765,0.235367,-0.104213,0.041704,-0.078136,0.025395,0.029439,0.098845,0.110157,-0.648961,-0.589903,-0.178994,0.176433,0.028038,0.193183,-0.121854,0.602942,-0.638414,0.206989,0.176433,-0.146296,0.009923,0.000000
8006.075379,-0.005656,0.022913,0.102679,0.201620,-0.174009,-0.016778,-0.149657,-0.009683,-0.086765,0.235367,-0.105939,0.042280,-0.077560,0.024614,0.030309,0.098845,0.110157,-0.648961,-0.589903,-0.179378,0.176433,0.028038,0.194141,-0.122046,0.603133,-0.638414,0.206989,0.176814,-0.146296,0.009923,0.000000
8006.095430,-0.005081,0.022913,0.103446,0.201812,-0.174392,-0.016778,-0.149273,-0.009875,-0.087723,0.235367,-0.106514,0.042471,-0.077369,0.024048,0.031103,0.099036,0.110157,-0.648961,-0.589712,-0.180528,0.176433,0.028038,0.194525,-0.122237,0.603133,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.115372,-0.004314,0.022913,0.103638,0.201812,-0.174392,-0.016778,-0.148698,-0.010450,-0.090600,0.235367,-0.106322,0.042471,-0.077369,0.024411,0.031675,0.099036,0.110349,-0.648961,-0.589712,-0.181487,0.176433,0.028038,0.193950,-0.122237,0.603517,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.135364,-0.004122,0.022722,0.104597,0.201812,-0.174392,-0.016778,-0.148507,-0.011217,-0.092709,0.235367,-0.106322,0.042471,-0.077369,0.024627,0.031922,0.099036,0.110541,-0.648961,-0.589712,-0.182829,0.176433,0.028038,0.192991,-0.122237,0.603517,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.155362,-0.004122,0.022722,0.105556,0.201812,-0.174392,-0.016778,-0.148507,-0.011409,-0.093476,0.235367,-0.106131,0.042471,-0.077560,0.024700,0.032005,0.099036,0.110733,-0.648961,-0.589712,-0.186280,0.176433,0.028038,0.192224,-0.122237,0.603517,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.175433,-0.003931,0.022722,0.105939,0.202003,-0.174201,-0.016778,-0.148507,-0.011409,-0.093476,0.235367,-0.105364,0.042471,-0.078519,0.024700,0.032005,0.099036,0.110925,-0.648961,-0.589712,-0.191457,0.176433,0.028038,0.191841,-0.122237,0.603709,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.195442,-0.003931,0.022722,0.105939,0.202003,-0.174201,-0.016778,-0.148698,-0.011409,-0.093476,0.235367,-0.104405,0.042471,-0.079286,0.024554,0.031679,0.099036,0.110925,-0.648961,-0.589712,-0.197977,0.176433,0.028038,0.192416,-0.122237,0.603709,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.215414,-0.003931,0.022722,0.106131,0.202003,-0.174201,-0.016778,-0.148890,-0.011409,-0.093476,0.235367,-0.104022,0.042471,-0.079670,0.024482,0.031596,0.099036,0.110925,-0.649152,-0.589712,-0.201620,0.176433,0.028038,0.193566,-0.122429,0.603709,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.235405,-0.003931,0.022722,0.106131,0.202003,-0.174009,-0.016586,-0.149082,-0.011409,-0.093476,0.235367,-0.103830,0.042663,-0.079670,0.023489,0.032702,0.099036,0.110925,-0.649152,-0.589712,-0.204304,0.176433,0.028038,0.195100,-0.122813,0.603709,-0.638414,0.206989,0.176814,-0.146296,0.010019,0.000000
8006.255428,-0.003931,0.022722,0.106322,0.202003,-0.174009,-0.016586,-0.149082,-0.011409,-0.093476,0.235367,-0.103830,0.043046,-0.079862,0.022776,0.033007,0.099036,0.110925,-0.649152,-0.589712,-0.205263,0.176433,0.028038,0.196059,-0.123580,0.603709,-0.638414,0.206605,0.176814,-0.146296,0.010115,0.000000
8006.275436,-0.003931,0.022722,0.106897,0.202003,-0.174009,-0.016586,-0.149273,-0.011409,-0.093476,0.235367,-0.103638,0.043814,-0.079862,0.022209,0.033638,0.099228,0.110925,-0.649152,-0.589712,-0.205455,0.176433,0.028038,0.196251,-0.124155,0.603709,-0.638414,0.206030,0.177196,-0.146296,0.010115,0.000000
8006.295364,-0.004122,0.022722,0.107473,0.202003,-0.174584,-0.016586,-0.149848,-0.011409,-0.092709,0.235367,-0.103446,0.044964,-0.079862,0.021571,0.034347,0.099611,0.110925,-0.649152,-0.589712,-0.206414,0.176433,0.028038,0.196251,-0.124538,0.603709,-0.638414,0.205071,0.177196,-0.146296,0.010115,0.000000
8006.315659,-0.004122,0.022722,0.107665,0.202003,-0.175159,-0.016778,-0.150041,-0.011600,-0.092709,0.235750,-0.103254,0.046498,-0.079862,0.021290,0.034983,0.099803,0.111116,-0.648961,-0.589712,-0.208139,0.176433,0.028038,0.195484,-0.124538,0.603709,-0.638414,0.204112,0.177196,-0.146296,0.010115,0.000000
8006.335425,-0.004698,0.022530,0.107856,0.202003,-0.175735,-0.016778,-0.150999,-0.011984,-0.092709,0.236517,-0.103254,0.047265,-0.080054,0.020937,0.035537,0.099995,0.111116,-0.648577,-0.589712,-0.210248,0.176433,0.028038,0.194909,-0.124730,0.603709,-0.638414,0.203920,0.177196,-0.146296,0.010115,0.000000
8006.355424,-0.005273,0.022338,0.107856,0.202003,-0.176118,-0.016970,-0.151958,-0.012559,-0.092709,0.237285,-0.102679,0.048415,-0.080821,0.020159,0.036402,0.099995,0.111116,-0.648386,-0.589712,-0.210824,0.176433,0.028038,0.194525,-0.124730,0.603709,-0.638414,0.203729,0.177196,-0.146296,0.010115,0.000000
8006.375391,-0.006807,0.021955,0.107856,0.202003,-0.176693,-0.017161,-0.153492,-0.012943,-0.092709,0.238051,-0.101720,0.049758,-0.082546,0.018731,0.036686,0.100570,0.111116,-0.648386,-0.589712,-0.212933,0.176433,0.028038,0.194334,-0.124730,0.603709,-0.638414,0.202195,0.177196,-0.146296,0.010115,0.000000
8006.395357,-0.007574,0.021572,0.108048,0.202003,-0.177268,-0.017545,-0.155218,-0.013710,-0.092709,0.239777,-0.101720,0.051292,-0.084080,0.017656,0.036417,0.102104,0.111116,-0.648386,-0.589712,-0.216576,0.176433,0.028038,0.194141,-0.124730,0.603709,-0.638414,0.196634,0.177196,-0.146296,0.010115,0.000000
8006.415439,-0.008916,0.020996,0.107856,0.202003,-0.177652,-0.017928,-0.157135,-0.014668,-0.092709,0.241886,-0.101720,0.052059,-0.086189,0.016076,0.035573,0.103830,0.111116,-0.648194,-0.589328,-0.221753,0.176433,0.028038,0.193375,-0.124730,0.603709,-0.638414,0.188198,0.177196,-0.146296,0.010115,0.000000
8006.435436,-0.010833,0.020229,0.106131,0.202003,-0.178227,-0.018312,-0.159627,-0.015435,-0.093284,0.244187,-0.102488,0.053018,-0.089257,0.013920,0.034238,0.105939,0.111116,-0.648194,-0.588753,-0.228848,0.176433,0.028038,0.192991,-0.124730,0.603709,-0.638414,0.178227,0.177196,-0.146296,0.010115,0.000000
8006.455385,-0.013134,0.019654,0.103063,0.202387,-0.178419,-0.018695,-0.162120,-0.016202,-0.095009,0.246296,-0.103254,0.053209,-0.093284,0.011690,0.032345,0.107857,0.111116,-0.648194,-0.587986,-0.234983,0.176433,0.028038,0.192800,-0.124730,0.603709,-0.638606,0.176501,0.177196,-0.146677,0.010019,0.000000
8006.475462,-0.014860,0.019462,0.099803,0.202579,-0.178610,-0.018695,-0.162695,-0.016586,-0.097502,0.247255,-0.104213,0.053209,-0.097886,0.010755,0.031605,0.108240,0.111116,-0.648194,-0.587219,-0.235942,0.176433,0.028038,0.192800,-0.124730,0.603709,-0.638798,0.176501,0.177196,-0.146677,0.010019,0.000000
8006.495437,-0.015435,0.019462,0.098269,0.202579,-0.179569,-0.018887,-0.162887,-0.016586,-0.099420,0.247447,-0.104213,0.052634,-0.099995,0.010685,0.031683,0.108240,0.111116,-0.648194,-0.586835,-0.236134,0.176433,0.028038,0.193758,-0.124922,0.603709,-0.638798,0.176501,0.177196,-0.146677,0.010115,0.000000
