t,target_left_hip_pitch_joint,target_left_hip_roll_joint,target_left_hip_yaw_joint,target_left_knee_joint,target_left_ankle_pitch_joint,target_left_ankle_roll_joint,target_right_hip_pitch_joint,target_right_hip_roll_joint,target_right_hip_yaw_joint,target_right_knee_joint,target_right_ankle_pitch_joint,target_right_ankle_roll_joint,target_waist_yaw_joint,target_waist_pitch_joint,target_waist_roll_joint,target_left_shoulder_pitch_joint,target_left_shoulder_roll_joint,target_left_shoulder_yaw_joint,target_left_elbow_joint,target_left_wrist_yaw_joint,target_left_wrist_pitch_joint,target_left_wrist_roll_joint,target_right_shoulder_pitch_joint,target_right_shoulder_roll_joint,target_right_shoulder_yaw_joint,target_right_elbow_joint,target_right_wrist_yaw_joint,target_right_wrist_pitch_joint,target_right_wrist_roll_joint,target_head_yaw_joint,target_head_pitch_joint
8082.737507,-0.163860,-0.027709,0.188390,0.199221,-0.219701,-0.165533,-0.172564,-0.104192,-0.183254,0.106612,-0.401140,-0.047884,-0.066196,0.221271,0.450000,-0.001047,0.323565,-0.667013,-0.536493,-0.270388,0.185055,0.042227,0.135619,-0.123730,0.637847,-0.696255,0.124467,0.186408,-0.159914,0.010000,-0.010000
8082.757505,-0.134434,-0.002357,0.193281,0.196784,-0.059589,-0.095045,-0.177292,-0.102237,-0.179548,0.125088,-0.206406,0.009030,-0.079348,-0.067613,-0.168523,0.006926,0.340278,-0.675913,-0.541707,-0.258841,0.185055,0.042227,0.168009,-0.089174,0.623827,-0.702910,0.147442,0.186408,-0.159914,0.010000,-0.010000
8082.777536,-0.100586,0.035551,0.187745,0.210862,0.002470,-0.058907,-0.157678,-0.074439,-0.173703,0.168706,-0.151378,0.068550,-0.083058,-0.218423,-0.450000,-0.009452,0.350510,-0.674898,-0.562545,-0.244204,0.185324,0.041909,0.191525,-0.081856,0.610001,-0.684545,0.165576,0.186629,-0.159660,0.010000,-0.010000
8082.798143,-0.026814,0.051914,0.175875,0.227501,0.108644,-0.034007,-0.104736,-0.015957,-0.190782,0.202680,0.011331,0.121693,-0.049991,-0.002580,-0.450000,0.065359,0.332968,-0.709088,-0.536259,-0.198110,0.186216,0.040589,0.207332,-0.128485,0.617763,-0.643633,0.127401,0.187430,-0.159171,0.010000,-0.010000
8082.817530,-0.005747,0.015437,0.168343,0.246128,0.183217,-0.026950,-0.084833,0.010421,-0.190330,0.206059,0.146111,0.121848,-0.053274,0.120582,-0.450000,0.097999,0.274689,-0.733594,-0.547848,-0.173583,0.187583,0.038362,0.214369,-0.188110,0.610232,-0.614358,0.096848,0.188798,-0.158307,0.010000,-0.010000
8082.837504,-0.026686,-0.002196,0.166999,0.251831,0.162913,-0.071784,-0.098650,0.024791,-0.194802,0.193893,0.118464,0.101173,-0.059252,0.012026,-0.450000,0.064727,0.195343,-0.739178,-0.585024,-0.164011,0.188727,0.036066,0.169336,-0.241505,0.595423,-0.614042,0.082528,0.190383,-0.156674,0.010000,-0.010000
8082.857525,-0.049616,-0.021720,0.171188,0.250796,0.100050,-0.100053,-0.113158,0.022671,-0.193515,0.182460,0.060552,0.076134,-0.072821,-0.074890,0.040763,0.050859,0.162105,-0.742059,-0.581962,-0.156974,0.188848,0.032175,0.146355,-0.296632,0.593046,-0.611156,0.053554,0.191357,-0.153649,0.010000,-0.010000
8082.877462,-0.076346,-0.047057,0.166484,0.243751,0.015296,-0.127384,-0.128608,0.020683,-0.205323,0.172149,-0.026587,0.043877,-0.088388,0.114370,0.146362,0.045755,0.155609,-0.735767,-0.582295,-0.154083,0.187655,0.026129,0.143856,-0.331999,0.593139,-0.620593,0.029002,0.191417,-0.149002,0.010000,-0.010000
8082.898647,-0.083515,-0.063068,0.158387,0.236562,-0.035246,-0.160880,-0.120941,0.016906,-0.210376,0.171464,-0.083348,0.004339,-0.078907,0.270794,0.418318,0.044503,0.148955,-0.731999,-0.572638,-0.141169,0.180444,0.018575,0.127233,-0.351498,0.608062,-0.628241,0.011020,0.186398,-0.137766,0.010000,-0.010000
8082.918242,-0.072711,-0.072185,0.161076,0.228271,-0.108166,-0.189522,-0.115599,0.024793,-0.226477,0.166989,-0.118897,-0.019578,-0.083488,0.334242,0.450000,0.047756,0.132783,-0.736987,-0.561744,-0.122927,0.168380,0.011616,0.131348,-0.346897,0.637354,-0.625646,-0.011020,0.179153,-0.122842,0.010000,-0.010000
8082.937497,-0.062948,-0.073028,0.169254,0.218686,-0.136431,-0.197150,-0.122172,0.021897,-0.229321,0.168699,-0.143893,-0.015232,-0.083442,0.240947,0.450000,0.033890,0.173157,-0.736905,-0.541938,-0.107680,0.154017,0.011575,0.126905,-0.298943,0.661976,-0.645934,-0.028052,0.173808,-0.111232,0.010000,-0.010000
8082.957509,-0.042856,-0.044793,0.188394,0.217757,-0.152906,-0.190207,-0.152726,0.020552,-0.212670,0.171808,-0.177038,-0.013999,-0.083931,0.051089,0.071307,0.050507,0.217231,-0.730668,-0.533620,-0.093116,0.138576,0.013403,0.146261,-0.224327,0.658960,-0.672041,-0.033040,0.167497,-0.099825,0.010000,-0.010000
8082.977492,-0.024375,-0.014419,0.198544,0.215748,-0.117858,-0.164267,-0.173518,0.020057,-0.209914,0.177252,-0.174672,0.007501,-0.089967,0.029502,-0.376543,0.041754,0.251072,-0.728774,-0.540354,-0.079350,0.122622,0.015584,0.159082,-0.182801,0.657593,-0.681366,-0.035101,0.160002,-0.087988,0.010000,-0.010000
8082.997506,-0.010458,0.008585,0.199587,0.219439,-0.049862,-0.127240,-0.180807,0.027008,-0.210276,0.170904,-0.128987,0.035906,-0.071030,-0.049803,-0.450000,0.036938,0.274414,-0.724240,-0.546237,-0.072526,0.109682,0.015494,0.173199,-0.175974,0.658779,-0.668432,-0.029421,0.156355,-0.077143,0.010000,-0.010000
8083.017503,-0.010950,-0.008304,0.208691,0.229223,-0.003926,-0.087461,-0.177515,0.020176,-0.216711,0.169308,-0.111519,0.064606,-0.054074,-0.082080,-0.450000,0.040383,0.260195,-0.724153,-0.553530,-0.069777,0.099968,0.014633,0.181977,-0.192715,0.654351,-0.656124,-0.029669,0.154497,-0.067384,0.010000,-0.010000
8083.037497,-0.013231,-0.029413,0.215735,0.239002,0.012984,-0.078079,-0.167016,0.018846,-0.221644,0.170423,-0.106893,0.080450,-0.057109,-0.072851,-0.450000,0.053063,0.230611,-0.729721,-0.564223,-0.065017,0.095683,0.013610,0.194651,-0.215968,0.656975,-0.642895,-0.036315,0.154057,-0.059469,0.010000,-0.010000
8083.057523,-0.025509,-0.044510,0.200542,0.242397,0.020088,-0.093990,-0.148293,0.026921,-0.229745,0.170396,-0.104288,0.075461,-0.061755,-0.003595,-0.270389,0.061272,0.196133,-0.731749,-0.568135,-0.066075,0.092101,0.013033,0.191106,-0.245851,0.659209,-0.623664,-0.049973,0.153975,-0.053149,0.010000,-0.010000
8083.077513,-0.058041,-0.061727,0.198774,0.241683,-0.025356,-0.122703,-0.142338,0.017761,-0.237927,0.158806,-0.142395,0.064182,-0.056508,0.139663,0.166157,0.068326,0.187275,-0.723764,-0.561549,-0.064287,0.088136,0.012871,0.172550,-0.257312,0.671111,-0.626365,-0.062587,0.153943,-0.047872,0.010000,-0.010000
8083.097507,-0.075403,-0.081165,0.197140,0.239811,-0.082512,-0.155672,-0.145017,0.003276,-0.235705,0.147630,-0.200540,0.037479,-0.056468,0.192243,0.304958,0.074824,0.168855,-0.717010,-0.557634,-0.067337,0.081357,0.013024,0.152758,-0.278062,0.671546,-0.634313,-0.070413,0.150609,-0.043826,0.010000,-0.010000
8083.118132,-0.090157,-0.070937,0.195050,0.227411,-0.111024,-0.185121,-0.151179,0.008822,-0.234730,0.147489,-0.212302,0.013317,-0.068864,0.273332,0.410147,0.078929,0.151123,-0.715984,-0.560482,-0.073115,0.073956,0.013808,0.156525,-0.272071,0.678983,-0.638860,-0.077242,0.146353,-0.040944,0.010000,-0.010000
8083.137510,-0.087918,-0.057017,0.196829,0.218797,-0.144910,-0.198076,-0.154572,0.014323,-0.232946,0.150854,-0.216822,0.001258,-0.060514,0.241633,0.433426,0.100624,0.174877,-0.709829,-0.540670,-0.074168,0.067147,0.015858,0.167743,-0.243174,0.683304,-0.643582,-0.070012,0.142329,-0.039912,0.010000,-0.010000
8083.157530,-0.080476,-0.043864,0.200260,0.217140,-0.145079,-0.196453,-0.164830,0.008973,-0.230498,0.155701,-0.219868,-0.006666,-0.065073,0.151938,0.225583,0.103804,0.223691,-0.705317,-0.528783,-0.072478,0.061256,0.018027,0.175407,-0.207019,0.686030,-0.655417,-0.066561,0.136698,-0.039221,0.010000,-0.010000
8083.177507,-0.075232,-0.025064,0.204397,0.211931,-0.148464,-0.180799,-0.170668,0.018567,-0.237595,0.163396,-0.229218,-0.002065,-0.056414,0.109982,-0.088052,0.094612,0.255677,-0.699667,-0.537153,-0.069999,0.056053,0.020069,0.187464,-0.178726,0.685961,-0.654747,-0.062726,0.129634,-0.038487,0.010000,-0.010000
8083.197416,-0.070641,-0.007859,0.207605,0.206074,-0.125558,-0.161357,-0.169052,0.036221,-0.230745,0.173744,-0.219481,-0.000858,-0.034466,0.066561,-0.244438,0.098018,0.267242,-0.702159,-0.537753,-0.062434,0.053191,0.023533,0.174592,-0.176788,0.683149,-0.649001,-0.061738,0.123455,-0.037974,0.010000,-0.010000
8083.217529,-0.071723,0.001236,0.212454,0.211621,-0.079073,-0.143406,-0.166031,0.049344,-0.236521,0.179188,-0.179115,0.002771,-0.038893,0.027187,-0.411303,0.101447,0.256398,-0.709693,-0.555775,-0.054912,0.051533,0.027783,0.203096,-0.193376,0.679584,-0.620941,-0.062410,0.117580,-0.037706,0.010000,-0.010000
8083.237507,-0.081968,-0.001397,0.213394,0.221990,-0.039678,-0.122096,-0.159271,0.053128,-0.233812,0.182139,-0.159626,0.008109,-0.031782,-0.008538,-0.450000,0.100006,0.237085,-0.716703,-0.567327,-0.053709,0.051010,0.032847,0.187815,-0.215007,0.672307,-0.619062,-0.064720,0.111779,-0.037857,0.010000,-0.010000
8083.257498,-0.096859,-0.011449,0.209264,0.231824,-0.027231,-0.118825,-0.162429,0.055574,-0.240136,0.179123,-0.155826,0.002406,-0.024241,-0.039955,-0.297666,0.084078,0.196798,-0.718577,-0.586044,-0.054726,0.051674,0.038066,0.159005,-0.240496,0.668419,-0.617168,-0.071107,0.106957,-0.038287,0.010000,-0.010000
8083.277501,-0.112045,-0.033158,0.200694,0.240415,-0.030969,-0.130252,-0.150109,0.043915,-0.245897,0.170770,-0.178246,-0.018832,-0.020670,0.017664,0.180040,0.101489,0.168494,-0.716086,-0.587825,-0.061734,0.053160,0.043270,0.154224,-0.260190,0.675312,-0.608546,-0.083543,0.102969,-0.038881,0.010000,-0.010000
8083.300661,-0.126481,-0.056032,0.193625,0.246811,-0.020813,-0.130289,-0.142053,0.026415,-0.261184,0.162150,-0.174877,-0.029039,-0.045736,0.111376,0.128526,0.102019,0.145582,-0.714844,-0.588822,-0.069755,0.054724,0.047466,0.166872,-0.281684,0.673980,-0.605056,-0.093859,0.101006,-0.039638,0.010000,-0.010000
8083.317515,-0.135502,-0.049126,0.178215,0.239051,-0.066821,-0.163885,-0.144220,0.028011,-0.262468,0.163619,-0.240652,-0.050347,-0.033194,0.169768,0.300082,0.113274,0.142929,-0.709026,-0.575187,-0.075610,0.056545,0.051797,0.156401,-0.280810,0.680427,-0.604521,-0.099802,0.099428,-0.040614,0.010000,-0.010000
8083.337483,-0.140561,-0.034868,0.173477,0.239334,-0.089703,-0.179562,-0.148134,0.024496,-0.255249,0.152081,-0.261992,-0.060902,-0.032420,0.150157,0.450000,0.131187,0.163939,-0.706934,-0.562896,-0.076054,0.058921,0.057181,0.154109,-0.265616,0.683337,-0.608492,-0.107482,0.097276,-0.041987,0.010000,-0.010000
8083.357519,-0.141550,-0.035388,0.168838,0.244692,-0.111448,-0.177699,-0.153299,0.001985,-0.258859,0.142048,-0.297245,-0.070836,-0.053437,0.095013,0.404455,0.115468,0.200216,-0.701369,-0.563484,-0.081186,0.062522,0.061342,0.150751,-0.240648,0.683053,-0.615697,-0.109753,0.094996,-0.043692,0.010000,-0.010000
8083.377526,-0.130705,-0.025856,0.172095,0.242837,-0.131366,-0.171963,-0.160826,-0.003650,-0.273054,0.140280,-0.310264,-0.080961,-0.060752,0.155250,0.054818,0.114533,0.227348,-0.705934,-0.551916,-0.071934,0.067084,0.064252,0.163389,-0.213806,0.684257,-0.607743,-0.107636,0.092709,-0.045612,0.010000,-0.010000
8083.397489,-0.113014,-0.004630,0.173211,0.258151,-0.128884,-0.145680,-0.181969,-0.027318,-0.280356,0.132115,-0.322156,-0.065338,-0.053613,0.163308,-0.267521,0.085368,0.246428,-0.706592,-0.564222,-0.062340,0.071311,0.065790,0.151631,-0.183220,0.686777,-0.614767,-0.107678,0.090204,-0.047713,0.010000,-0.010000
8083.417640,-0.092513,0.005430,0.186031,0.323394,-0.108919,-0.115536,-0.200475,-0.079942,-0.313188,0.098178,-0.320152,-0.099660,-0.084488,0.017084,-0.411898,0.059832,0.270392,-0.706044,-0.574618,-0.050748,0.074684,0.066635,0.165318,-0.166691,0.682077,-0.601845,-0.113350,0.087656,-0.049442,0.010000,-0.010000
8083.437504,-0.049449,0.008709,0.200146,0.431074,-0.047216,-0.073066,-0.255818,-0.179987,-0.338298,0.046223,-0.329141,-0.128277,-0.093869,-0.101592,-0.450000,0.048344,0.264163,-0.713279,-0.580916,-0.042270,0.076284,0.066841,0.183387,-0.160362,0.675797,-0.592510,-0.115480,0.085164,-0.050156,0.010000,-0.010000
8083.457496,0.028264,0.026767,0.197218,0.612376,0.058223,-0.017308,-0.348633,-0.310310,-0.365635,-0.015231,-0.263235,-0.198147,-0.098235,-0.103668,-0.450000,0.015851,0.247547,-0.720662,-0.588061,-0.027079,0.077070,0.065232,0.185166,-0.160983,0.679541,-0.585774,-0.124899,0.082522,-0.050596,0.010000,-0.010000
8083.477483,0.077530,0.080286,0.167778,0.759502,0.084531,0.026874,-0.411133,-0.439403,-0.361666,-0.028889,-0.251756,-0.222202,-0.129480,-0.093941,-0.385518,0.014875,0.217982,-0.741755,-0.570245,-0.007103,0.077474,0.062169,0.196844,-0.159393,0.690092,-0.581991,-0.143871,0.079738,-0.050982,0.010000,-0.010000
8083.497445,0.060934,0.132832,0.154497,0.807037,-0.016829,0.030111,-0.404963,-0.494342,-0.354134,-0.030717,-0.239266,-0.236832,-0.152240,0.073889,-0.236500,0.018245,0.215576,-0.745252,-0.551391,0.000476,0.076438,0.059185,0.218804,-0.172518,0.704376,-0.580672,-0.154450,0.077420,-0.050613,0.010000,-0.010000
8083.517512,0.026653,0.177999,0.134231,0.799497,-0.103865,0.007454,-0.358419,-0.539019,-0.363009,-0.030962,-0.270862,-0.218278,-0.183163,0.168225,0.146909,-0.001861,0.234352,-0.733204,-0.547875,0.006674,0.074468,0.055322,0.228776,-0.192435,0.715252,-0.593984,-0.160993,0.075539,-0.050053,0.010000,-0.010000
8083.537475,-0.016615,0.178592,0.124952,0.767355,-0.187266,-0.012830,-0.287679,-0.524560,-0.374525,-0.030995,-0.300967,-0.185053,-0.176167,0.261507,0.092968,0.017080,0.221186,-0.722533,-0.535292,0.011541,0.071343,0.049322,0.224624,-0.205636,0.721077,-0.608056,-0.156930,0.074348,-0.049597,0.010000,-0.010000
8083.557488,-0.033323,0.180665,0.100780,0.737499,-0.210050,-0.028102,-0.230245,-0.501253,-0.380835,-0.028748,-0.242936,-0.195259,-0.178925,0.338650,0.224839,0.041237,0.233873,-0.712360,-0.515476,0.007165,0.067891,0.044271,0.215665,-0.188341,0.726228,-0.615493,-0.144324,0.072708,-0.049300,0.010000,-0.010000
8083.577501,-0.035794,0.174330,0.085267,0.714258,-0.220291,-0.043259,-0.186131,-0.477731,-0.393347,-0.010451,-0.257716,-0.174237,-0.178634,0.349846,0.200119,0.063103,0.239041,-0.700502,-0.503658,0.010316,0.064368,0.040434,0.211953,-0.149474,0.732039,-0.631703,-0.124354,0.070554,-0.049120,0.010000,-0.010000
8083.597440,-0.019960,0.163285,0.068203,0.701181,-0.199633,-0.044780,-0.176979,-0.486574,-0.419397,0.009140,-0.274642,-0.146316,-0.138535,0.339268,-0.057300,0.118722,0.246720,-0.699040,-0.480964,0.016295,0.061691,0.037190,0.202116,-0.118384,0.733713,-0.639822,-0.099732,0.069629,-0.049757,0.010000,-0.010000
8083.617583,-0.002684,0.179018,0.046848,0.622815,-0.131726,-0.047428,-0.163678,-0.456791,-0.414447,0.043384,-0.261580,-0.144952,-0.121167,0.188786,-0.084676,0.154884,0.272352,-0.695128,-0.471764,0.018897,0.058595,0.035553,0.182784,-0.106745,0.721373,-0.647593,-0.076213,0.068568,-0.051094,0.010000,-0.010000
8083.637481,0.013165,0.174037,0.029568,0.564578,-0.029918,-0.045642,-0.168758,-0.397425,-0.404670,0.086117,-0.252782,-0.113545,-0.111705,0.119233,-0.321705,0.187779,0.256176,-0.707282,-0.473735,0.020994,0.053883,0.037283,0.168429,-0.115147,0.704382,-0.653672,-0.061232,0.066288,-0.053489,0.010000,-0.010000
8083.657493,0.010173,0.163439,0.030881,0.487405,0.082536,-0.047541,-0.140543,-0.326385,-0.381888,0.143532,-0.178239,-0.062941,-0.086265,0.015034,-0.450000,0.212894,0.251923,-0.711096,-0.475900,0.023552,0.047983,0.040734,0.136989,-0.149069,0.678380,-0.655730,-0.046498,0.064504,-0.056703,0.010000,-0.010000
8083.677478,-0.018213,0.157409,0.031384,0.395124,0.199361,-0.037067,-0.106516,-0.229253,-0.346607,0.209506,-0.048461,-0.040408,-0.120248,-0.020426,-0.428040,0.194611,0.237656,-0.721282,-0.485192,0.027615,0.041349,0.045059,0.123169,-0.192018,0.657851,-0.643822,-0.040214,0.063371,-0.060433,0.010000,-0.010000
8083.697861,-0.072467,0.140924,0.016080,0.323158,0.201876,-0.053299,-0.065359,-0.162395,-0.324411,0.259260,0.079149,0.002979,-0.131580,0.007644,-0.200082,0.164693,0.207628,-0.720504,-0.501064,0.035000,0.034184,0.053594,0.129395,-0.248343,0.643986,-0.624168,-0.041409,0.059735,-0.069090,0.010000,-0.010000
8083.717553,-0.103548,0.089443,0.026946,0.270769,0.202172,-0.077968,-0.061435,-0.131213,-0.292932,0.270865,0.288898,0.029838,-0.183290,0.192611,0.256363,0.126086,0.196820,-0.724985,-0.493031,0.038569,0.031562,0.056717,0.169300,-0.294674,0.639287,-0.599748,-0.060187,0.058405,-0.072257,0.010000,-0.010000
8083.737472,-0.128852,0.033964,0.041375,0.254300,0.141058,-0.087352,-0.049533,-0.106667,-0.284770,0.295577,0.298319,0.054890,-0.161661,0.023835,0.007939,0.110267,0.171525,-0.732966,-0.492791,0.044580,0.027630,0.062490,0.149380,-0.315678,0.632985,-0.614774,-0.072199,0.056752,-0.075536,0.010000,-0.010000
8083.757525,-0.128699,-0.015703,0.059064,0.237320,0.171719,-0.096506,-0.057828,-0.085589,-0.282179,0.301895,0.331820,0.068927,-0.175448,0.134414,-0.070404,0.107046,0.170273,-0.739790,-0.479867,0.058117,0.024637,0.068827,0.133367,-0.297156,0.628692,-0.635753,-0.088938,0.054679,-0.079042,0.010000,-0.010000
8083.777586,-0.099556,-0.051261,0.085170,0.242841,0.241049,-0.109605,-0.097210,-0.047410,-0.276007,0.297024,0.336306,0.073636,-0.214267,0.074964,0.069999,0.046016,0.172159,-0.739047,-0.493030,0.057624,0.022696,0.075166,0.141453,-0.278889,0.629549,-0.648076,-0.098091,0.052302,-0.082723,0.010000,-0.010000
8083.797427,-0.111109,-0.072663,0.101981,0.238327,0.126456,-0.082642,-0.095428,-0.031288,-0.280068,0.294020,0.336907,0.090777,-0.236178,-0.100321,0.112757,0.010749,0.185221,-0.731359,-0.497325,0.054461,0.021245,0.082075,0.160854,-0.260431,0.633169,-0.660227,-0.094854,0.050003,-0.082960,0.010000,-0.010000
8083.817529,-0.146230,-0.113236,0.109114,0.230440,0.111090,-0.044793,-0.085744,-0.014782,-0.272247,0.288237,0.336988,0.079867,-0.236295,-0.092227,0.010688,0.009771,0.204044,-0.731294,-0.487202,0.061474,0.020725,0.088005,0.181792,-0.254310,0.646215,-0.665723,-0.098713,0.048266,-0.081961,0.010000,-0.010000
8083.837471,-0.152366,-0.127968,0.123770,0.222178,0.127297,-0.020103,-0.080706,-0.001210,-0.273432,0.288588,0.336998,0.081694,-0.214423,0.014281,-0.152660,0.011115,0.219356,-0.731675,-0.480185,0.061283,0.022048,0.091204,0.195171,-0.235742,0.655800,-0.663854,-0.086313,0.047802,-0.080557,0.010000,-0.010000
8083.857484,-0.169233,-0.140914,0.139056,0.216224,0.059976,0.033611,-0.071605,0.016205,-0.275050,0.275712,0.337000,0.108832,-0.217550,-0.018626,-0.450000,0.024343,0.229538,-0.732306,-0.482226,0.061423,0.023092,0.093041,0.208179,-0.220596,0.658302,-0.670615,-0.073242,0.046330,-0.077796,0.010000,-0.010000
8083.877540,-0.202400,-0.161915,0.151708,0.202879,0.002325,0.086948,-0.051037,0.039900,-0.278786,0.251370,0.337000,0.118486,-0.241409,-0.147404,-0.450000,0.028537,0.252439,-0.727922,-0.480154,0.065779,0.023559,0.094198,0.210872,-0.233170,0.656449,-0.671830,-0.065854,0.043752,-0.073933,0.010000,-0.010000
8083.897439,-0.238547,-0.164139,0.172449,0.187935,-0.051239,0.117653,-0.029891,0.061282,-0.291644,0.236499,0.257338,0.130314,-0.231867,-0.053560,-0.344507,0.055575,0.248956,-0.725622,-0.477446,0.061870,0.024650,0.090915,0.194297,-0.250189,0.651817,-0.679291,-0.060074,0.042673,-0.070615,0.010000,-0.010000
8083.917484,-0.296548,-0.144982,0.199269,0.148098,-0.042022,0.167401,0.023096,0.092233,-0.315801,0.250316,0.123748,0.125027,-0.228899,0.068383,-0.080609,0.096678,0.243818,-0.714734,-0.469471,0.054595,0.026600,0.087870,0.188424,-0.278242,0.651708,-0.680694,-0.046814,0.041504,-0.067522,0.010000,-0.010000
8083.937465,-0.378728,-0.057393,0.254200,0.068419,-0.155068,0.263491,0.055918,0.137376,-0.364586,0.303767,0.018287,0.120829,-0.220886,0.207066,0.074131,0.100797,0.214013,-0.703781,-0.471444,0.046460,0.030126,0.088638,0.157974,-0.293559,0.653652,-0.676922,-0.039783,0.039025,-0.064565,0.010000,-0.010000
8083.957493,-0.501255,0.111562,0.314186,-0.017687,-0.222358,0.409825,0.104436,0.161372,-0.405940,0.430695,0.078306,0.083263,-0.165260,0.286452,0.448276,0.135527,0.189408,-0.698321,-0.447023,0.038603,0.033787,0.089045,0.105668,-0.310835,0.651476,-0.677272,-0.046620,0.037793,-0.061048,0.010000,-0.010000
8083.977465,-0.568773,0.311023,0.342510,-0.029217,-0.246965,0.518783,0.098802,0.096352,-0.377123,0.609173,0.277310,-0.017594,-0.066914,0.229818,0.450000,0.165619,0.164982,-0.703376,-0.424897,0.032935,0.037276,0.088442,0.050895,-0.315128,0.641006,-0.675982,-0.049124,0.037880,-0.057022,0.010000,-0.010000
8083.997478,-0.516974,0.429398,0.351222,-0.030761,-0.351226,0.510743,-0.024296,-0.033605,-0.349156,0.686009,0.172984,-0.089398,-0.048913,0.218984,0.333293,0.183845,0.155336,-0.721068,-0.403350,0.042429,0.041034,0.086709,0.045040,-0.284870,0.620017,-0.664308,-0.056386,0.037966,-0.054637,0.010000,-0.010000
8084.017462,-0.448644,0.482762,0.354588,-0.030968,-0.322622,0.520176,-0.136015,-0.139258,-0.328242,0.800491,-0.023324,-0.095108,-0.005986,0.115926,-0.011231,0.206884,0.163004,-0.734473,-0.395078,0.060808,0.044008,0.083636,0.089935,-0.274964,0.613714,-0.636043,-0.071144,0.038381,-0.052558,0.010000,-0.010000
8084.037464,-0.311459,0.451439,0.343387,-0.030996,-0.339833,0.471471,-0.221521,-0.210570,-0.334730,0.814646,-0.127687,-0.089596,-0.009120,0.071222,-0.148605,0.181617,0.170707,-0.755807,-0.407603,0.073878,0.044930,0.078216,0.113292,-0.267155,0.605410,-0.638029,-0.088793,0.039572,-0.050006,0.010000,-0.010000
8084.057462,-0.189615,0.427591,0.328891,0.020469,-0.156406,0.487056,-0.261682,-0.266308,-0.334878,0.805574,-0.226432,-0.079428,-0.000019,0.012506,-0.216734,0.164410,0.203388,-0.761211,-0.418670,0.083907,0.044635,0.073142,0.141255,-0.280530,0.598095,-0.644915,-0.102128,0.040855,-0.048338,0.010000,-0.010000
8084.077497,-0.104199,0.425612,0.336981,0.074136,-0.102521,0.535502,-0.281996,-0.275733,-0.330576,0.824390,-0.254006,-0.064029,-0.030034,-0.162372,-0.000971,0.138848,0.192449,-0.767826,-0.436430,0.082494,0.043663,0.068796,0.167585,-0.275950,0.598535,-0.645487,-0.111704,0.042074,-0.047522,0.010000,-0.010000
8084.097387,-0.041013,0.430924,0.340545,0.103658,-0.055994,0.581508,-0.283797,-0.277827,-0.309458,0.839880,-0.263299,-0.042700,-0.031624,-0.092099,-0.103710,0.128338,0.152151,-0.775457,-0.450344,0.081991,0.042580,0.064866,0.165537,-0.271567,0.587369,-0.659897,-0.113000,0.045200,-0.043341,0.010000,-0.010000
8084.117499,-0.013933,0.426168,0.333720,0.122212,-0.031853,0.595607,-0.263366,-0.268767,-0.299355,0.848191,-0.243758,-0.020228,-0.040228,-0.203126,0.077728,0.145971,0.137789,-0.768523,-0.456545,0.071116,0.041036,0.061821,0.196393,-0.276448,0.582903,-0.648311,-0.108889,0.049150,-0.038705,0.010000,-0.010000
8084.137514,-0.010424,0.443503,0.307670,0.132787,-0.046838,0.569537,-0.226151,-0.256106,-0.283503,0.823522,-0.222447,0.003299,-0.086970,-0.240685,0.434109,0.125727,0.103980,-0.750848,-0.484578,0.055564,0.038481,0.060566,0.243184,-0.278476,0.592579,-0.644959,-0.103513,0.053656,-0.035453,0.010000,-0.010000
8084.157474,-0.004041,0.420655,0.284272,0.152450,-0.029083,0.544685,-0.167759,-0.239223,-0.268800,0.797957,-0.171091,0.019750,-0.069066,-0.339248,0.450000,0.122250,0.110326,-0.733941,-0.490140,0.043631,0.036561,0.060789,0.263161,-0.288887,0.599553,-0.651282,-0.090645,0.057445,-0.031886,0.010000,-0.010000
8084.177507,-0.019141,0.375545,0.280397,0.166947,-0.007402,0.501237,-0.102589,-0.216629,-0.263770,0.758009,-0.128055,0.033276,-0.053883,-0.309362,0.435406,0.113522,0.133624,-0.717576,-0.489862,0.038838,0.035373,0.061964,0.259487,-0.275366,0.598824,-0.672450,-0.077881,0.060511,-0.027794,0.010000,-0.010000
8084.197475,-0.040632,0.362181,0.298052,0.163248,-0.041306,0.465425,-0.051906,-0.196860,-0.251829,0.708170,-0.086224,0.050854,-0.002306,-0.336675,0.160065,0.136405,0.158982,-0.710428,-0.483390,0.037401,0.033594,0.066567,0.241270,-0.255190,0.596252,-0.684463,-0.066599,0.062504,-0.025816,0.010000,-0.010000
8084.217487,-0.109960,0.359520,0.334436,0.139547,-0.098175,0.451366,0.015634,-0.191414,-0.227735,0.688154,-0.028473,0.048241,0.012823,-0.199362,-0.266288,0.133399,0.191432,-0.711281,-0.482311,0.057768,0.031853,0.071807,0.209831,-0.237377,0.598693,-0.705198,-0.070744,0.063448,-0.024806,0.010000,-0.010000
8084.237462,-0.179179,0.353775,0.371994,0.121393,-0.115423,0.408093,0.073421,-0.169818,-0.211340,0.663327,0.048778,0.049919,0.025690,-0.108708,-0.450000,0.124082,0.220990,-0.719284,-0.490300,0.075624,0.030630,0.076046,0.196071,-0.244827,0.599300,-0.700639,-0.080397,0.062697,-0.024541,0.010000,-0.010000
